reviews.text,reviews.rating,sentiment
i ordered these mainly to use in a set of small led flashlights i tried the batteries in three different flashlights but they didnt work in any of them i double checked polarity and they were correctly installed i tried them in a different device didnt work in that either amazon sent me a second set free of charge they still didnt work in any of the flashlights but did work in a remote control and a toy i tried a different brand of batteries in the flashlights and they worked fine so it was hit and miss with these aaa batteries sets of them ive used amazon aa with no problems,2.0,negative
does not pick up wifi very well apps take longer to downloadhowever regular software apps work great,3.0,neutral
terrific product clear sound plays great music very enjoyable,5.0,positive
as depicted,5.0,positive
it never ceases to amaze me if she could cook id marry her,5.0,positive
good inexpensive batteiries,5.0,positive
this is good for kids cheap enough that if they destroy it you wont get upset,3.0,neutral
ok overall but brakes easily with obly one fall to the floor,3.0,neutral
i like the ipad its very helpful my son has learned alot and i hope that it will help other kids too as they prepare for pre k,3.0,neutral
great package,5.0,positive
i purchased the fire tv box and it just stopped working one day wont boot just sits at the logo i spoke to customer service who could care less they said the best they could do is sell me another box seeing that my warranty had expired its not like i bought this in  someone there even told me that if i have a roku box i can watch it with that instead totally unexceptionable me an my wife are long time prime members and expected a little more from amazon i am on my way to buy an nvidia shield tv for my streaming needs btw it doesnt have an amazon app wink this is the first box i have ever owned that just stopped working,1.0,negative
can only use my wireless xbox controller for a few hours with two of these,2.0,negative
these didnt last very long,3.0,neutral
got this for my grandson  yrs old  perfect size,4.0,positive
produces dc voltage,4.0,positive
i didnt feel like they lasted as long as other batteries,3.0,neutral
my initial impression of this was very good the material is nicer than the shiny stuff on my hama cd binders and the netting trim gives a nice appearance compared to plain look of most budget cd bindersthere are  pages with  disc pockets each  per side giving a total of  capacity the pages are hung from the spine in two groups of  by that i mean that  pages all have a single attachment point to the plastic spinethis is where the first problem with this binder lies because each group of  pages shares the same anchor point in the spine the pages cannot sit flat once full of discs they bend and arch and apart from looking tatty this puts a lot of tension across the plastic film with longterm usage i suspect this plastic film will will tear due to the tension it also makes it awkward to browse the binder as the pages dont sit flat it may even crack or bend your discsi look to my hama  binder to see how it should be done  it only has  pages and yet they were smart enough to hang them from the spine in  bundles of  this spreads out the pages and allows easy browsing of the binder without putting any of the pockets under tensionafter just  weeks in storage i opened the binder and the corners of all the pages have become dogeared by themselves this is due to the poor design and poor fit of the binder pages when filled with discs again it is not a problem i have seen with my other disc binders my twoyearold hama binders look as good as newoverally this binder has a lot of storage at a good price if thats all you want you will probably be happy with the product but sloppy design prevents it from being anything more than a mediocre binder i feel that whoever designed this did not bother to fill it with discs to see how it would cope,2.0,negative
i bought these several months ago i use them for xbox one controllers using duracell batteries i get roughly  hours out of  aawith these amazon ones after about  hours i start getting low battery notices and unlike the duracell that i get a few warnings with i only get one shortly before losing all power stick with the name brands i tried these generic ones and regret it,1.0,negative
nice item only drawback occasional pauses upon turning page or creating bookmark,4.0,positive
you get what you pay for was not to happy but for a  year old its ok,3.0,neutral
great purchase for a year old girl easy way for peaceful long car rides,3.0,neutral
nice tablet but it wants you to put all your billing information in and a credit card to do all purchases is a hassle to pull up programs because of this good for a child,4.0,positive
connects snugly,5.0,positive
i love my kindle i bought the larger screen after owning  previous  inch screens,4.0,positive
i was somewhat disappointed to discover alexa could not seem to answer what i thought were fairly simple questions mileage distance between locations etc additionally i was not comfortable upon discovering the product constantly recorded conversations,3.0,neutral
working great so far,4.0,positive
nice price,5.0,positive
batteries look fine havent used one yet great price come bulk packed no big deal for me,4.0,positive
well used ,4.0,positive
good box but menu slow when booting up and control loses sync at times,4.0,positive
dont last very long but hey they are super cheap,4.0,positive
i dont know if i got a bad batch but im getting less than two weeks of use when i use them in my baldwin keyless deadbolt httpswwwamazoncombaldwinaccylinderelectronicdeadboltdpbucy which takes  aa batteries the duracell alkaline usually last  months so im pretty appalled at how short these im in san francisco and it doesnt get that cold so i dont think thats the problemive tested the batteries with my tester httpswwwamazoncomdpbgsby and it indicates they are good and in the green yet wont drive the deadboltwhen i took the weakened batteries out of the deadbolt that still show green and put them in my headlamp httpswwwamazoncomfenixhlheadlampxpgfenixhlxpggolddpbshuxy they only give about  minutes before they completely die,1.0,negative
affordable and convenient device for watching video reading kids light gaming and browsing the web,4.0,positive
good product,5.0,positive
i have a simple electronic keypad i use these batteries in with the name brand i would go about  months with the amazon brand i go  weeks not sure i am sold on this being an equivalent battery just yet,3.0,neutral
long life,5.0,positive
it works,5.0,positive
some of the unused batteries stored in ac room show signs of deterioration within six months of purchase poor battery performance,1.0,negative
better price point than apple tv but in comparison for what i am interested in prefer apple tv,3.0,neutral
picture for proof i had these in an amazon basics wireless mouse and one of them exploded it was only in there about  months before i noticed the batteries were dead upon inspection it was clear one of the batteries had a structural failure and exploded the end apart leaking fluid inside mousethis mouse has never been out of my air conditioned officei have never had a battery explode inside a mouse before these are obviously low quality do not put them into anything youd be upset to ruin with leaky battery fluid,1.0,negative
echo plus offers so much more for the smart home however i have had the dot for a long time and yesterday i bought  echo dots for my children great product,5.0,positive
batteries very week would not work in several devices,1.0,negative
we buy a lot of batteries and was hoping we had a way to get them to us theseas as long as the dollar store batteries some items  weeks others  i will not buy again,1.0,negative
i bought my daughter the kindle fire so i purchased the kindle  for me,4.0,positive
great products,5.0,positive
i went through these like water  stick with duracell or energizer,2.0,negative
takes too many time even being prime,4.0,positive
i have the wrong size batteries,1.0,negative
i purchased  units as gifts to my nephews and nieces and they love it,4.0,positive
i purchased this for my son thinking it would be a good beginner tablet i was so wrong i couldnt even get it set up for him to use it before you comment that it may be the user i have set up every electronic device i have purchased for myself or my children compters cell phones lap tops game systems this tablet would not connect to wifi i even took it across town thinking it could try that but still nothing maybe it was defaulty equipment i sat right beside him and had perfect wifi my other son sat right beside him had perfect wifi,1.0,negative
batteries just dont have the strength or long run time read all the possitive and negative comments before i bought and they are truethese batteries are good to poor in performance they start good and quickly drain down to poor under heavy load they drain very quickly will come back with a rest but drain faster each time dont use in equipment that have a heavy demand clocks would be ok expect  the performance of the leading brands,2.0,negative
they seem to die pretty fast,3.0,neutral
find these batteries have to be replaced more frequently than other bands when used in the same applicationdevice,3.0,neutral
at least half of this batch had no charge or at least so little that they died within an hour of being put in a walkietalkie very disappointed,2.0,negative
its more for people that want to read without glare,2.0,negative
i purchased the kids kindle because of the warranty plan thinking its the best deal for the money i find it in no way user friendly for my ha me or my  year old granddaughter she can take my ipad go strength to her folder,2.0,negative
its ok,4.0,positive
nice amazon fire tv  super quad core processor good box to see apps,4.0,positive
great for streaming kodi and much faster than firestick,4.0,positive
great for small gadgets and remotes dont expect to run anythinh more could handle a set of battery power hair clippers,3.0,neutral
did not recieve aa i only recieved cbatteries,1.0,negative
stay away from the certified refurbished amazon fire tv i received two certified refurbished defective fire tvs the first the screen looked half corrupted see the pictures the second certified refurbished amazon fire tv i received would not boot up it was stuck in an infinite loop where i would only see the amazon logo for  seconds then it would boot up againif anything amazon needs to revisit its refurbishment process and quality control of the refurbished products they let get in consumer handsupdate  i purchased a new fire tv during the bf sale and i have had no issues so far ,1.0,negative
great batteries,5.0,positive
love these batteries,5.0,positive
drains way too quickly,2.0,negative
dont care much for it you have to purchase any apps that r used on daily basis,3.0,neutral
this is honestly a little expensive and i can find other ways to charge my devices,1.0,negative
sometimes you have to be very specific on where to find the information for example if alexa does not know the answer i have to tell her to look in wikimedia,3.0,neutral
great gadget for adultskids with internet questions and answers alarm clock timer plays music etc and controlling home automation,4.0,positive
alexa answers questions sets timers plays music shes great,5.0,positive
great for my yearold mom price is very good worth buying,4.0,positive
i bought the fire for my  year old for school after a suggestion from the sales rep in store went to set it up and it required a credit card number be entered couldnt even download free kids apps why would i want my child able to accidently buy something i refused and thus not able to download anything we will be returning it product appears best for an adult who likes to read books on tablet,1.0,negative
nice packaging easy setup great for a middle schooler,4.0,positive
nice product,5.0,positive
my so love it excelent for entretaiment affordable price,5.0,positive
they are batteries they have charge they are wellpriced stars touchee amazon,5.0,positive
great price great batteries,5.0,positive
i thought the tablet was great for the money did not like having to go online and print the directions did not like how touchly it was,4.0,positive
all my remotes have new batteries,4.0,positive
it wouldnt connect to internet tried at home at a couple of wifi spots and at the store where i bought it,1.0,negative
i bought a kindle fire gb for my  year old son in june after  months the charging port came loose and the device will not charge best buy is aware of the issue and will do nothing about it amazon will not warranty their product for more than  days and they said the charging ports often break if children are using them they have no options to fix the device and only offer a small discount if i buy a new one amazon does not stand behind this product they are aware of the defect and continue to sell these,1.0,negative
alexa is pretty awesome and the speaker really bumps,4.0,positive
awesome,5.0,positive
well worth the price,4.0,positive
great for watching sports events away from home but within wi fi range,4.0,positive
great product thank you,5.0,positive
didnt work more that  months dont waste your money,1.0,negative
great price,5.0,positive
works as intended and this is the nd unit purchased,4.0,positive
terrible  the product lasts less than a week in a home weather station regardless if warm or cold weather cheap rayovac batteries work just fine and i will stick with buying those locally at menards,1.0,negative
the whole family enjoys asking alexa silly questions we also enjoy playing music on the echo,4.0,positive
works great love the screen sharpness very easy to use,4.0,positive
none of first eight batteries i opened worked tested other batteries to confirm was a battery problem confirmedwow,1.0,negative
good price works well best buy sales associate was very helpful in selecting this product,4.0,positive
the constant bombardment of ads when i turn on my tablet is not an experience that i enjoy i would recommend you buy any other than one that runs the fire os for the same price you can get a cheap android tablet and do a lot more with it,2.0,negative
nice work good look al my movies work great on my tv,4.0,positive
batteries did not last more than two days,1.0,negative
alexa is a great device the only drawback is not being able to simultaneously stream all devices throughout the house hopefully amazon is working on a solution,3.0,neutral
he loves it helps him learn and teaches him how to count,4.0,positive
good product i would recommend it to everyone thank you,4.0,positive
best price,5.0,positive
batteries didnt last long at all,1.0,negative
not much of a selection for shows or movies hopefully changes,3.0,neutral
it seems that the majority of questions i have alexa does not have a clue,3.0,neutral
battery storage life only lasted  months stored indoors,1.0,negative
i had to sideload google play services to be able to download from the google play store or use google chrome as a web browser as this tablet was designed to be exclusive to amazon,3.0,neutral
so far great,5.0,positive
dont last very long,2.0,negative
good for streaming content but lacks apps found on other devices,4.0,positive
perfect device for kids learning how to use touch devices great tool for learning,4.0,positive
great batteries  right price,5.0,positive
great product great service,5.0,positive
my gift to my grandchildren they are on it  would recommend this prices have gone down since i first bought my oldest granddaughter hers,3.0,neutral
good affordable tablet my daughter loves it buying at best buy was easy and painless,4.0,positive
not good at all,1.0,negative
great price fast shipping,5.0,positive
gave tablet as a christmas gift  she uses it all of the time and loves it she was thrilled to get it i bought the extended warranty so that the tablet would be covererd in case something happened to it her mother had seen it advertised and i bought it on thanksgiving day,2.0,negative
all but about  were duds what a waste of money,1.0,negative
my granddaughter love her tablet she loves watching movies and learning new things,4.0,positive
i love the voice command and online resources ,4.0,positive
got this on sale during black friday great little tablet for the price it isnt fast but gets the job done,3.0,neutral
batteries leaked when in charging station,1.0,negative
this is my second time purchasing these amazon aa batteries the first purchase the batteries were great im currently using them in led lights for decoration and the first set i purchased would last burning  hours per day for a couple of weeks however these new performance batteries noticeably dim after  or  days of burning,3.0,neutral
we cut our cable in hopes to just use this product however we cannot view most things without logging into a cable source so now it just collects dust i guess if it was jail broken it might be better,2.0,negative
worked for one day then stopped working cant tell if it deterred any cats because it only went off when i walked by but didnt register the cats when they jumped on the counterwould not recommend,1.0,negative
outstanding,5.0,positive
good price fast shipping,5.0,positive
makes charging time quicker,5.0,positive
has good sound but when it comes to answering commands it seems to be a little on the ignorant side,3.0,neutral
easy to use and setup good features and apps are easy to download,4.0,positive
works well but after memory builds it starts acting up shuts on and off randomly but for the price its ok,3.0,neutral
we are very disappointed in the quality of amazons aa batteries they have failed  or  times in various products we own the most costlywas its use in our small wall safe in our home the  batteries failed after two months and we had to have a service open it at the tune of another example was a radio and flashlights we will have to throw the rest out,2.0,negative
not sure i will be buying these again the first four pack i opened was dead the second pack worked but only lasted half the time a name brand battery lasts i am using more batteries for the same amount of use in my headset i wont be buying these again,1.0,negative
good tablet great price easy to use pick up simple,4.0,positive
good starter unit easy for a beginner to use priced low to give you a taste of the tablet world,3.0,neutral
nice for books and games on the go so you dont have to use your phone battery,3.0,neutral
went from paper white to fire for color and audio love the fire,4.0,positive
nice sound for the money good highs not much lows,4.0,positive
really expected a chord with it for the price we paid very dissapointed,1.0,negative
it is an ok product but the main reason for the purchase was because it was for a first time tablet owner it is very cheap in price but without a google play store it kind of sucks but like it says it is ok for the price,3.0,neutral
they do not last at all i never leave negative reviews as i am generally satisfied but logged back in just to do it they are awful,1.0,negative
you cant go wrong for  the only thing is that the graphics and speed arent the best,3.0,neutral
bought these batteries for my christmas gifts the month of december only lasted like months toys now need replacement batteries  i also used some for my doorbell and just now needs replacement batteries tv remote control is still working but these batteries dont last very long,3.0,neutral
great product good price,5.0,positive
not the best tablet decent image but lackluster performance,3.0,neutral
my grandson loves his he uses it mainly for social media like instagram and ovoo,4.0,positive
slightly slow however really good for the price also these amazon tablets dont use the normal google app store they use the amazon app store which is not as extensive as the google app store this can be a significant drawback,3.0,neutral
i bought these for my cameras they dont last any time at all i wont buy these again,1.0,negative
dangerous,1.0,negative
goof,3.0,neutral
good deal on functional batteries,5.0,positive
pretty amazing ,5.0,positive
still getting more and more abilities loaded onto system,4.0,positive
work great,5.0,positive
i was excited about purchasing the amazon echo but when i received it after about  weeks i had to return it because a lot of times alexa did not hear me or understand what i asked,3.0,neutral
u thought it was going to be like an ipad or samsung but its all amazon mode and you cant turn off the lock screen ads i get tired of seeing them,1.0,negative
sad that i had to replace my original kindle due to inability to recharge the unit now with this model the charge plug is a pain to use kindle please work on your designs,3.0,neutral
on batteries,5.0,positive
nice tablet good value for your money kids love it,4.0,positive
my grandson really enjoyed this product good deal,4.0,positive
some batteries didnt work,2.0,negative
i wanted a kindle with a light feature for reading in bed at night had i done my homework i would have purchased a kindle with more bells and whistles,3.0,neutral
good streamer especially helpful for children having a netflix account helps,4.0,positive
this tablet shut down and never turned back on after a week of purchasing it i had to return it and they were out of stock for exchange annoying,1.0,negative
youtube plays only in the desktop version not the mobile version,4.0,positive
this product is ok wasnt too impressed with the commercial was defiantly more interesting,3.0,neutral
i purchased  of these as christmas gifts for nieces  nephew,4.0,positive
grandson loves his tablet cant put it down plays gameswatches his videos,4.0,positive
best,4.0,positive
we have only had this product for about a month and theres already a problem with the charging port having to send it back my daycare owns  of them for her own children and their having the same problems with two of theres,2.0,negative
the reason people give it  stars is because they dont give the product enough time before they review it i purchased this along with my kindle dx on august   i can honestly say that i dont recommend this product as it will damage the kindle the hinge that attaches to the kindle will eventually put pressure on the kindle front plastic cover and soon you will see it crack to avoid this you have to make sure the kindle doesnt rock back and forth from off the back cover causing the hinge to bend more and crack the front plastic further this is hard to do if you open and close your kindle many times a day or simply lend it to someone else who doesnt know better one thing i can honestly say is that i really wanted to like this product i really wanted it to work im looking for a slip cover now,1.0,negative
great price and lots of free apps definitely happy i purchased it,4.0,positive
they work they last,5.0,positive
great buy work well,5.0,positive
sweet awesome,5.0,positive
while it seemed to work fine the tap does not have the open mic feature while that can be best for some i bought it as a gift and they would prefer one that listens the tap makes you press the mic button every time you wish to communicate with alexa which seems to defeat the purpose,2.0,negative
amazon mayday functionality is not available and this was unexpected other services and functionality as expected,4.0,positive
amazon seems to have changed the manufacturer of this battery i liked it very much the last year but the new one has a different look has noticeably lower capacity and leaks batteries usually leak after they die but these leaked while they were still good and apparently died because of the leak all of my devices have battery monitored one day they were good with  power left and they died suddenly the next day the leaks were mostly minor but clearly noticeable from body discolorationone thing that has not changed from before is the packaging and it is still bad they are shrinkwrapped  in a package and they are hard to open as there is no cutout or pulltab to break the wrap it is difficult to break open by hand twisting the package causes undue stress to the batteries and that may be cause of the leak i have had to use scissors or knife to cut open the package,2.0,negative
i bought this tablet on black friday and it was on sale its incredibly slow and the screen quality is mediocre what bothered me the most were the ads on the tablet i only really use it to watch netflix so its fine but dont expect anything above that to function well on this device,2.0,negative
you can ask alexa almost anything kids love it plays all my music,4.0,positive
good product great price big improvement over my first tablet,4.0,positive
seem to work fine,4.0,positive
tablet was doing good until yesterday which is  day from the day i bought it my son was using it and then it went dead,2.0,negative
still learning how to use it pretty user friendly,4.0,positive
this is my rd kindle and my lastim moving on to something betterfor me following all packaging insert guidelinesthey only lasted a year at the most,1.0,negative
these do not work good in cameras i use a small point and shoot cannon camera for work with these batteries i seem to be changing them almost every time i go out other name brand batteries seem to last  time longer,2.0,negative
batteries die fast,3.0,neutral
christmas gift for  yr ended up returning too slow and not enough content for our  yr old kids great yr protection tho,3.0,neutral
of the four used so far two already lost charge one so much as giving a negative read on a voltmeter,3.0,neutral
i feel like they dont work as long,3.0,neutral
my only comment the pre installed apps cannot be removed i purchased the gb model only about  gb of storage available,3.0,neutral
my granddaughter loves her tablet toddler friendly,5.0,positive
works,5.0,positive
batteries work as expected,4.0,positive
just as good as more expensive batteries,4.0,positive
this kindle is great for the price however there are some downsides to paying for a  tablet the battery life goes very quickly so daily charges are necessary if youre a heavy reader you also cant save anything of merit like books or magazines to a minisd card thus making a purchase of one a waste of time and money,3.0,neutral
whats the point of this without the cable to charge,1.0,negative
the tablet is okay its not like apple i pad dont cheat your self ,3.0,neutral
lightweight convinient feels like book great at outdoor and night reader,4.0,positive
poor response very sluggish even the amazon app is slow not so on my apple or droid tablets ive yet to load any apps,2.0,negative
pretty good life span but not fantastic,4.0,positive
theyre not a bad value because theyre cheap but they drain much faster than you would like i hate throwing dead batteries away anyway no recycling options here and  of these drained in a day running a tiny string of led christmas lights,1.0,negative
besides the missing app functionality check compatibility before purchasing it does exactly what i want it to,4.0,positive
love the backlight great feature very light weight almost too much so,4.0,positive
went to pit them on for the first time and the strap behind the buckle broke never even got to wear them poor construction cheaply made product,1.0,negative
cheap but biggest problem is i cant get it to download apps the internet connection is very weak,2.0,negative
very reasonably priced,5.0,positive
love the capabilities it has to offerdownside it totally shuts off by itself and you have to start what you doing all over again,3.0,neutral
great batteries amazon brand is excellent,5.0,positive
wife purchased she said does what she needs loves it,4.0,positive
replacement tablet for my  yr old after she accidentally shattered the screen we have been very happy with our kindle tablets,4.0,positive
are batteries do work yay,5.0,positive
great value high quality batteries,5.0,positive
great starter tablet not all apps are available good for reading,4.0,positive
this tablet works perfectly for my eight old she loves it,3.0,neutral
i have bought these twicemy first purchase i received the batteries in the silver packaging had no issues long battery life etc the second order i received the batteries in the gray packaging as pictured i bought the second back in april and last week i discovered that every unused battery that i hadnt used up and thrown out was leaking i threw out  batteries one day and found  more that were in use in remotes that needed to be thrown out as well because they had leaked and had to throw out a remote as well since it had corroded insideim not going to be buying again i could forgive one leaking battery but almost half the package ill either buy another brand for a bit more money and quality or go to a local dollar store for the same quality and less money,1.0,negative
great for a older kidgreat price and descent quality,4.0,positive
pretty tangerine color first tablet had bad earphone jack second product would not connect to wifi no matter where we tried all of our other tablets work finewe will order another amazon fire tablet,1.0,negative
i got mine for a month and i mainly use it to read pdf documents from sd card or onedrive the tablet is nothing like the reviews said it freezes up every time i press home or go to the next page or even to close out when i go on the internet some pages do not load fully  times only the st half of the page was loaded i am very disappointed,1.0,negative
iäôve asked itquestions and answers were unknown and could not help me,3.0,neutral
aaa,5.0,positive
great ,5.0,positive
perfect gadget for reading purpose reasonable price too,5.0,positive
greati love itim glad i got itmy nephew loves it,5.0,positive
needed aninexpensive and portable alexa device and this works perfectly,4.0,positive
great assistant but does not know it all certain things you ask gets no response,4.0,positive
was looking for a cheap tablet for my a son to use saw this unit on sale on black friday good unit,3.0,neutral
i was very surprised as the batteries i got were in date but didnt work very long compared to a generic aa drug store variety probably just got a bad batch but i ended up replacing them very quickly in remotes especially,3.0,neutral
just normal batteries a little higher priced than i could get elsewhere,3.0,neutral
tried them in  flashlights neither worked,1.0,negative
found out after having had opened and tried programming this awesome alexa that basically nothing comes with it its a listening device in my home that wont do anything unless i pay more into amazon the fact that i synced my pandora account is pointless because i have to spell out what i want alexa to play by saying alexa play x station from my pandora play list how is the rest of my family suppose to know what to request when i am the only one who knows my pandora play list and barely at that i have many complaints and basically disappointed in my purchase i was lead to believe this was the radio of the future it is if i pay for the amazon music unlimited monthly,1.0,negative
it works but it takes a while to do anything but for the price its good enough for the kids,2.0,negative
nice amazon fire tablet butthe camera is not clear enough  megapixels and amazon fire is very slow wedsite and app it takes very forever download i think i have to returned on best buy and buy a good tablet  lenovo and samsung galaxyi will gave a zero rating star,1.0,negative
i ended up returning it after  days the browser was too slow i bought so i wouldnt have to look stuff up on my phone all the time ended up being slow so i just ended up always using my phone,3.0,neutral
great deal price per battery,5.0,positive
these are awful so far ive used them in my toothbrush and have had to replace them  times in  months ive also used them in my smoke detector and had to replace them within that  month period as well seriously i usually can go a few years without replacing batteries in a smoke detector waste of money,1.0,negative
got this newer charger as it was indicated to charge faster than the one that came with my fire hdx  th generation tablet well i am currently using this new charger and am getting alerts on the fire tablet that i am hooked up to a low power charger it is plugged directly into the wall socket with the ft microusb cable i also just bought for it this is not right is it junk is it false advertising is the fire tablet wrong in its notification what is the deal amazon i have been a loyal user but this is really not right,2.0,negative
satisfied will reorder,5.0,positive
the sales person was very helpful and informative,4.0,positive
spend a few more dollars and get a branded one these discharge very fast had to keep changing my wall clock battery every  months when i had these got an energizer battery and that stayed for more than a year didnt expect amazon product to be of such poor quality,1.0,negative
great tablet for the price good size easy to use,4.0,positive
i didnt expect them to be as good as duracell or energizer but they only lasted a few weeks in my clock,3.0,neutral
we have google home and the echo we like google home better,3.0,neutral
no issues since christmas works great east to use for a  year old,4.0,positive
bought to replace our broken kindle reader good battery life and size much heavier than our old paper white easy to organize and find your documents and books with wireless works smooth so far,3.0,neutral
i had high hopes for these and very surprised at alt he high rating i must have received a bad batch this is a large qty and  months after purchase using these batteries and they are no good i figured they just wore out since i did not use them very disappointed and a good  are trash real bummer,1.0,negative
always work great,5.0,positive
dont know if its my camera or the batteries but they seem to run down pretty quickly,3.0,neutral
great for reading books surfing social media lots of apps and games to enjoy,4.0,positive
great,5.0,positive
my daughter like the tablet and she use the tabet everday,4.0,positive
nice bag however did not come with the shoulder strap which is one of the main reasons i wanted this particular model,3.0,neutral
i probably have to learn more ways to use it but right now it is just okay does not seem to know answers to many questions asked i guess i expected more from ti,3.0,neutral
this is a fully functional tablet for under  yes it is slow yes it works for my child it is fine if you are looking for something to be fast slick improve your productivity  you will need to spend more money,3.0,neutral
perfect aa amazons batteries good quality and outstanding price good job amazon,5.0,positive
a really low price for an amazing little pad quad chip,4.0,positive
after less than mos i started seeing a lot of leakage,2.0,negative
batteries  volts supply current what else can you say,4.0,positive
cant never have too many batteries,4.0,positive
ive had good luck with amazon basics peripheral devices for computers but the  pack of aaa batteries i got had virtually no power out of the package perhaps its a quality control issue but i got burned on the ones i bought and wont take another chance with them,1.0,negative
the price was low but the ads are really annoying to me the tablet is good works well doesnt seem to be able to use apps from google play store which was a surprise and disappointment to me all in all i wouldve chosen another android tablet,3.0,neutral
just really thought it would have been more useful without having to have to make additional purchases for music i like,2.0,negative
very short life in these bad batch,2.0,negative
very happy great product,5.0,positive
by far the worst batteries i have ever bought i regret my purchase of  packs half of each box came without power and the ones that did were half life if u found this helpful please rate helpful thanks,1.0,negative
good basic tablet but already have troubles amazon sent a new one,3.0,neutral
very good quality,5.0,positive
unable to try light bulb because it would not hook to echo pluswaiting for rest of system,3.0,neutral
very cheap batteries,1.0,negative
its a quality battery,5.0,positive
had the amazon fire tv box fox  week and it broke,1.0,negative
works fine,5.0,positive
the positive cap is just a little shorter than its supposed to be that means battery holders which have shoulders built into them the positive terminal doesnt touch the contact the chinese find creative ways to cut corners to achieve the desired price point of the customer they do not sacrifice profitthey sacrifice qualitythey sacrifice quantity and they sacrifice material thanks china,1.0,negative
