reviews.text,reviews.rating,sentiment
husband purchased fire tablet birthday liked much purchased one christmas gift,4.0,positive
amazon fire tablet solidly built dependable performs well areas great purchase,5.0,positive
great little tabletthat features regular size tablet fast hd vibrant color,4.0,positive
got pretty good sale feel worth sound good like portable rechargeable think best prime account access prime music,5.0,positive
still havent used camera figure use love features use facebook mostly emails also play games facebook,5.0,positive
great beginner tablet used kid view videos,4.0,positive
excellent gift family good choice,4.0,positive
already amazon echo smart speaker one handy devices many things find list keeps growing since software update allows use always voice commands like big brother become go devicepros wireless bluetooth smart speaker take work use car even travel work syncs popular music aps spotify pandora etc alexa responsive answer questions quickly best alarm clock sync audio books use long car rides business trips speaker able get loud control smart devices like lighting ecobee option turn offon voice commands use tap button instead long range voice commandscons single band wifi ghz battery life using always voice commands short speaker quality sub par music compared bluetooth speakersoverall usefulness device near perfect needs minimal cons use device pretty much every day small enough make excellent travel companiontip bestbuy carry cases device get protector elsewhere,4.0,positive
pros ghz wifi supports expansion cardscons app store little limited though apparently workaround ads fed amazon terribly intrusiveoverall tablet seems work well good value,5.0,positive
picked three holiday sales gifts family members many kindles use daily last years satisfied amazon offers content could need base tablet great adults kids proper protective case books video music gamesperforms well con think amazon little weak app variety department nowhere near offering itunes price performance tablet cant beat,5.0,positive
amazon echo works well well fact havent felt need use remote often however occasions great listening music getting volume right using voice commands get annoying remote quick easy allows greater finetuning lot background noise echo good sometimes difficulty hearing correctly kitchen fan lot background noise speaking remote never fails also doesnt require say wake word another room often listen music echo even another room yelling across house disturbing doesnt always work remote allows skip pause turn music office bedroom also great adding items shopping todo listsif lost remote likely dropped kitchen sink id buy another without hesitation,5.0,positive
love able make specific profiles children,5.0,positive
great product easy use even kids use,5.0,positive
purchased household use mainly music streaming using alexa appthe pros ordered onlineeasy received fast easy instructions hooked minutes wifi hookup easy alexa app easy work figure outsetting pandora spotify music easy bought second echo another room sinc play music house voice recognition works well cons uses lot data unlimitedno problem dont use echo alexa much week play music hours weekends gb plan prior owning echo upped plan gb may go bit higher fyibut still regrets love,5.0,positive
great tablet fast great resolution great prime membership,3.0,neutral
second one bought grandkids love,5.0,positive
gave gift took bit get used android good buy,5.0,positive
great friendly easy use daughter uses check math problems silly question alexa answer,5.0,positive
great tablet excellent price kids adults enjoy watch movies play games internet etc,5.0,positive
kindle fire one tablet everything need,5.0,positive
great st tablet little nephew downloaded great games dropped twice still works looks amazing lol,4.0,positive
absolutely love love love echo simple set great sound quality,5.0,positive
stuff keeps getting better easy set use,5.0,positive
like tablet got nephew easily use daily lot educational games downloaded stays charged awhile,4.0,positive
kindle paperwhite compact yet big enough feel book sized natural bridge screen quite easy eyes visible light quite accomplishment battery charge lasts long time dont feel danger paperwhite going dead went guatemala even able find browser allowed get message back home email using paperwhite got one wife like read think would enjoy little gem,5.0,positive
much quicker fire tv stick nice upgrade,5.0,positive
everyone enjoyed item great fun whole family,5.0,positive
new favorite device perfect lot un useone features like best timer functions start timer various items cooking alexa remind timer hits zero best part iftt trigger alexa call phone send notification im room im laundry longer go back check much time left washer dryer even hue lights blink timer expiredright lutron idevices hue homekit devices house skills companies echo found devices im able control using voice really great device play around,5.0,positive
granddaughter learned lot educational things,5.0,positive
great device children impressed specs,5.0,positive
tablet best thing gotten,5.0,positive
great non cheap looking tablet bargain compared brands,4.0,positive
product works time frequent issues reception,4.0,positive
excellent tablet kid downloaded games watch cartoons,5.0,positive
kindle fire wonderful small device use multitude tasks use mostly ereader simple use happy chose one lightweight convenient take,5.0,positive
love love love easy set able get rid cable bill getting great,5.0,positive
serves purpose price would much rather ipad ease use well protected good toddler play make worry broken,4.0,positive
charger worked well charging voyage comes separate purchase voyage found think bundledwith purchase price kindle voyage,5.0,positive
easy set still getting hang features really enjoying far even imagined youre sports looking schedules scores etc great,5.0,positive
gotten rave reviews recipient christmas gift getting one,5.0,positive
batteries awful usually use duracell aa small christmas light strings last weeks constantly lasted days use read reviews stated wasnt put normal light strings saw difference order,1.0,negative
perfect gift paired amazon gift card books case,5.0,positive
little surprised large portion batteries measured dead low box notice first batteries would last day low power items currently sitting dead extremely low,2.0,negative
bought tablet mom christmas loves,5.0,positive
love could buy card increase storage picture quality awesome price reasonable one happy granddaughter,5.0,positive
two alexa awesome use every day,5.0,positive
really cool got parents really enjoy,5.0,positive
nice lightweight reader thin easy use navigate love,5.0,positive
easy set use issues simple,5.0,positive
fire hdx loved unfortunately got damaged could replace purchased fire hd exchanged n pay difference fire hd lot options used,3.0,neutral
bought tablet replace year old galaxy tab tablet quick easy use relatively streamlined screen nice stereo speakers tiny sound better old tablet modified android system amazon running tablet good bit restrictive good tab general browsing popular appsprospriceperformancefeels sturdyeasy navigatesilk browser works greatconsnot apps supported like telegramads lock screen feel unnecessary hindrancenot customizable android tabs,4.0,positive
great great gift used everyone,5.0,positive
awesome product got two two kids really enjoy,4.0,positive
bought drivers log peoplenet work easy navigate luv,5.0,positive
great product easy read without feeling like youre staring computer screen glare matter easy hold whether reading sitting laying highly recommended,5.0,positive
tablet grrrrrrreeeeeeeeaaaaaattttttt children,3.0,neutral
go shopping item specifically salesperson saw us looking gave us lots information bought pretty cool still getting used love able play music via voice commands,5.0,positive
bought first kindle fire several years ago year bought new one everyone household great tablet lightweight love newer kindle expandable memory,5.0,positive
wife uses every day says loves happy purchase,5.0,positive
amazing price purchased teenager loves,5.0,positive
bought son great tablet great price would buy,5.0,positive
ads dont bother may decent device purchased kid loaded much spam kept loading making slow laggy plus carrasoul loadout makes hard navigate kids kid friendly oh pay remove ads wont remove buy samsung better everything,1.0,negative
best device child market purchased infant two weeks loving easy handle durable,5.0,positive
food tablet price decent affordable,5.0,positive
best kindle id yet ive almost lighting doesnt affect sleep like tablet page turns instantaneous nice lightweight,5.0,positive
love tablet got two toddler sons love well,5.0,positive
amazon echos echo dots couple spots house original black echo looked place white echo looks great works perfectly like black version,5.0,positive
great inches tablet amazing storage apps,4.0,positive
great product second one purchase recomend,4.0,positive
always read books paper thought would use kindle im totally happy thanks read commuting traveling handy light product,5.0,positive
heard amazon fire stick internet got say im disappointed purchase wonderful alternative cable tv saving alot money,5.0,positive
get much better sound echo dot need add speaker dot adding cost wish devices better job looking info internet siri seems work better regard,4.0,positive
bought daughter loves great tablet price,5.0,positive
love easy use wonderful apps price fantastic,4.0,positive
love amazon arent level big brands use monitoring devices home typically would need change every months lasting weeks best theyre ok dont life expectancy need,2.0,negative
easy use great cover lot options app games daughter loves,5.0,positive
everyone family use find something want watch,4.0,positive
absolutely love device way better kindle app ipad droid phone,5.0,positive
great tablet wife wanted loves wifi much better old one,5.0,positive
love amazon tablets get many free kids games kids use tablet time reliable,5.0,positive
best reader kindle surf web well,4.0,positive
hard setup thats done works remarkably well,4.0,positive
terrible decision part trust amazon make even decent battery hard right batteries dont last every device ive used began quirky little malfunctions remote buttons dont always work supposed mouse randomly disconnects computer etc maybe got bad batch lesson learned,1.0,negative
first bought echo dot prime day almost instantly regretted getting echo best buy echo sale prime day price bought itthe echo easy set speaker system echo versus dot amazing rich sound carries well set living room playlist going hear clearly bedroom side house ive got echo dots well like intercom featuremy dog isnt fan lol,5.0,positive
really enjoy amazon fire tv get watch netflix amazon prime movies games affordable price small box,5.0,positive
bought gift one years love,5.0,positive
love portability sound love amazon echo items,5.0,positive
item great better android boxes online,5.0,positive
ok price little slow doesnt many apps google play,3.0,neutral
amazon fire stick compatible samsung television,5.0,positive
good tablet kids comes good warranty,5.0,positive
became fan alexa day play favorite music use alarm check news weather even ask alexa tell joke one best birthday presents,5.0,positive
purchasing tablet younger cousin starter tablet see well holds rigorous activity game playing,5.0,positive
simple set tv going run cable tv bedroom less money purchase fire stick,4.0,positive
bought tablet grandaughters works fine one year old years old great parental control features,5.0,positive
fire tv way better firestick hate firestick works wifi hated buffering got firetv buffering issues eliminated,5.0,positive
love kindle ease downloading books love battery life long love kindle transformed way people carry books reading light weight kindle excellent display awesome battery power would highly recommend kids family everyone loves read lot,5.0,positive
got everything,5.0,positive
elderly uncle pleased device hes still real sure use happy one,3.0,neutral
perfect ps vue hbo month issues,5.0,positive
package duds lasted minutes get go trouble return shop amazon save time defeats purpose,1.0,negative
advertised latest version ignorance led price thought paperwite like white paper book bought wife returned mine refused shipment ordered paperwhite backlight higher resolution worth kindler,3.0,neutral
easy use check email play games appstore headlines news amazon deals offers reasonable price,4.0,positive
great product someone wants switch paper back books electronic media great read outside beach,5.0,positive
bought mom didnt tablet time idea little help figured tutorials provided screen isnt large wouldve hoped job,4.0,positive
took little demons days figure jimmie thing open really great lasted though,2.0,negative
bought two amazon fire tablets year old ive problems dont games download android market tablets overall great especially kids sense childs browsing adult browsing parental locks,5.0,positive
husband loves likes telling alexa play music tell jokes,5.0,positive
really want good read something digital item youre looking really lightweight highly functional battery lasts long time screen easy eyes difficulty sometimes reading extremely bright environments overall excellent buy,5.0,positive
happy kindle fire many options books read kindle transferred without issues,5.0,positive
read reviews purchasing went knowing apps preloaded remove said purchased yo daughter perfect purpose considering includes case nohassle protection guarantee,5.0,positive
best android box ever purchased much watch easy use,5.0,positive
travel great accessory use like light compact size screen resolution works great outdoors well indoors hold many books,5.0,positive
easy use plenty space kid recommend warranty,5.0,positive
tablet trouble begging kept restarting rebooting return,2.0,negative
primary reason purchasing control new smart home devices particular phillips hue lights works great offon dimming percentage cant get colors scenes work exact naming lights wording speak alexa also making lists shopping list would great could add amazon wish list instead seems like natural great checking weather sports playing music hit miss prime account really get everything apparently monthly fee enabled unlimited feature example listen police foo fighters led zeppelin really tries sell upgrade ask play something cant thats pretty annoying looking forward apples version expensive still many months away since apple music account play playlists alex echo great price though good starting home hub speaker,4.0,positive
much fun asking questions getting weather useful timer calendar love playing pandora,5.0,positive
finally read outside minutes time,5.0,positive
great tablet younger kids bought christmas presents kids love play games download learning apps watch shows,5.0,positive
best purchase made year got amazon tv box tv kitchen took cable box back cable company boxes savings money amazon tv box faster download picture clearer watch netflix amazon tv box lmovies tv program going purchase another box family room,5.0,positive
trendy helpful use control wemo light,5.0,positive
amazon fire perfect kids teens expensive compared ipad quality product pretty good,5.0,positive
find reading books tablet better expected despite shiny glass display,4.0,positive
great little tablet younger generation,4.0,positive
nice extra plug,5.0,positive
show everything great view videos,5.0,positive
weve tablet month complaints great tablet kid lots storage games,5.0,positive
wanted portable speaker worked amazon prime music nothing market right except tap price fine would rather spend get better sound quality speaker though since used outside well kitchen,4.0,positive
son years age love different types learning programs tablet offer,5.0,positive
wanted easy reading outdoors close based reviews need replace ipad expensive fire tablet would given star amazon packages charger adapter,4.0,positive
bought really knowing amazon products gotta say become one top gadgets aweomse ive made sisters get one,5.0,positive
amazon kindle paperwhite blackvery cool light weight easy use thank,5.0,positive
batteries last nearly long bunny copper brands use never waste time money using led flashlight,1.0,negative
enjoy kindle immensely much better start computer,5.0,positive
awesome gift give someone special enjoy,5.0,positive
checked alternate movie boxes found amazon fire tv best suited,5.0,positive
bought year old endured year old would could give,4.0,positive
descent nonipad good speakers great price screen little dark great buy amazon prime since download stuff watch offline great trips etc overall great cheap ipad even backup tablet terrific battery life,4.0,positive
able integrate smart home devices works like charm alexa still developing skills shes keeping entertained job well done amazon,5.0,positive
rd kindle paper white two completely full great reads eyes bigger number hours day dont go anywhere without kindle paperwhite purse jacket pocket etc compact easy adjust size print necessary,5.0,positive
daughter totally enjoying tabletrecently though charging correctly come store looked,4.0,positive
great tablet great performance stable ipads tablets really enjoy reading watching shows kindle fire vs tabletthe kid version kind annoying somany apps ugh kids dont understand wait longer theyre going download apps one time,4.0,positive
bought black friday daughter thought paid lot loves,5.0,positive
far best streaming device market one every room house,5.0,positive
nice size clear video lots great apps excellent price,5.0,positive
since moving fire tv havent missed directv great product loaded features easy use,4.0,positive
love thing discharges real quick,5.0,positive
gave tablet yr old christmas enjoying much surprised good quality price would definitely recommend,5.0,positive
best speakerpersonal assistant dont buy anything else,5.0,positive
generally good sometimes touch screen respond well,4.0,positive
screen quality excellent android apps available fire vast number batter life good responsiveness apps use wonderful number one negative continued use old industry standard usb cord socket charging wife often uses tablet plugged leads damage socket connector intern lead third rate connection eventual inability charge device im hoping new standard usb c fix problem future dont use tablet tablet plugged,5.0,positive
brought tablet granddaughter played brothers want one,5.0,positive
amazinged wanted didnt know read sun dark screen special filter lot realize love son look words highlight things school library free borrow apps work wont disappointed year old made buy,5.0,positive
latest amazon hd tablet good tablet price updated processor extra memory expansion slot allow good performance use tablet netflix hulu browsing internet emails work smoothly would recommend anyone looking cost effective tablet,5.0,positive
streaming box job access prime videos streaming apps good device good price worth money,5.0,positive
love thing bit bibliophile obsolutely love books isnt replace books makes stories accessible easy use great better life perfect,5.0,positive
great product would buy gift,5.0,positive
great price point tablet bought family use supplement iphones youtube netflix easier watch tablets larger screen,5.0,positive
kids love like tanks really easy use great product,5.0,positive
affordable increased storage backlight screen could better,3.0,neutral
good device chipper samsung apple devices,4.0,positive
far best streaming box easily download third party apps run kodi etc cant beat,5.0,positive
go brand name,2.0,negative
tried get work still cant get work,3.0,neutral
good deal better purchasing amazon bb get points get nothing amazon,5.0,positive
excellent device easy use stars amazon prime want use whats included prime dont prime android tv box would better half cost,3.0,neutral
arrived quickly works perfectly happy purchase,5.0,positive
sons previous kindle fire hdx broke needed inexpensive replacement kindle fire hd great replacement great resolution perfect size year old boy,5.0,positive
great tablet great price user friendly,5.0,positive
batteries ok dont last long duracell die usually instantly one moment seem work fine next moment outputting half power would say half batteries simply died used warning gradual loss power simply dead also seem marginally shorter brandname batteries honest havent measured suffice say ive decided would rather spend extra cents per battery brandname batteries simply worth savings opinion ive similar experience dollar store batteries,3.0,neutral
excellent educational tool party get together pc available,4.0,positive
got tablet year old son works great basic tablet parental controls likes watch moves car easy use,5.0,positive
great product like much fire stick great,5.0,positive
echo great device around house ask questions alexa answers,5.0,positive
good youre broke need get work like reviewers saying dont last long brands rechargeable batteries money invest batteries last longer tax environment less,3.0,neutral
great way stream simple lots apps easy maneuver great piece equipment,5.0,positive
special needs yr old gone two ipads amazon fire kids edition better option loaded thousands appropriate options games movies without download pay individual apps even use adult mode im happy purchase highly highly recommend,5.0,positive
never problems amazon brand batteries time around use battery operated candles normally aaa batteries last candle couple weeks timer replaced batteries days ago batteries separate candles three candles work less hours later sure batch defective wont risk spending money buying work,1.0,negative
batteries awful power die fast,1.0,negative
durable great tablet handle navigate camera quality good used year old great children features,4.0,positive
take everywhere music wifi connected world best battery lasts long time,5.0,positive
bought brother loves uses watch videos surf web read books,5.0,positive
great time alexia gave two away christmas gifts got best gift award children,5.0,positive
reason tablet cannot produce clear higher resolution get cheap good feels cheap omg manny pop adds comeon amazon,1.0,negative
love battery life back light makes easy read setting,5.0,positive
old fire upgraded fire hd love everything far,5.0,positive
first introduced product friend ever since seen capable bought one two referred device several family members along friends agreed impressive,5.0,positive
bought options smart home integration quite pleased rd party integration nest lutron others skills games offers seems best market far,4.0,positive
great little tablet especially price,5.0,positive
love speed quality product watch shows great definition,5.0,positive
great tablet especially price didnt know exactly would use first purchased found many cool uses,5.0,positive
bought year old son loves lot expected,5.0,positive
like read travel answer problem read paper country time,4.0,positive
really like product easier read im eating dont hold book turn pages basically hands eat need tap screen turn page say though battery seems drain lot faster using wifi looking books searching web would bad thing would say awesome purchase,4.0,positive
awesome reasonable fire tv box packs enough punch viewing adequate contentthat knock outand reaonable price afford,5.0,positive
incredible download speed bigger remote super responsive selection increased wifi range better bandwidth definitely would recommend market buy streaming media device,5.0,positive
great product integrates well amazon suite products closing apple ipad,4.0,positive
recently cut cord cable couldnt happier fire tv box made easy many ways watch programming love,5.0,positive
like fire stove screen best great price,5.0,positive
boss recommended getting fire one got one love read books kindle app bigger screen phone,5.0,positive
im huge fan striped android sytem google app store pretty powerful got plays movies expandable memory soso speaker course far e reading goes works,4.0,positive
httpswwwamazoncomdpbjgvbgrefcmcrrypprdttlsol,5.0,positive
kids love great games youtube video,4.0,positive
batteries last two days,1.0,negative
smart tv fire tv faster extremely flexible best value units reviewed highly recommend fire tv fire stick friends purchased love,5.0,positive
third amazon fire features old one battery lastlonger,5.0,positive
echo great product even better integrated home control like wink voice control lights way future,5.0,positive
love echo alexa new favorite gadget cant wait update house,5.0,positive
price features offered tablet wouldnt purchase tablet enjoy using overall find fairly easy navigate easy internet browser silk convenient access applications interested,4.0,positive
love kindle paperwhite convenient take everywhere especially beach,5.0,positive
got tablet black friday decent price inches add space micro sd easy use,5.0,positive
paperwhite wonderful functionality great battery life awesome much better trying read book phone recommend anyone loves read especially night easy eyes,5.0,positive
really like kindle features kindle fire processor little bit faster well great reading price economical well,5.0,positive
really enjoy product costumer service great helping pick right item explain well cont great experience best buy,5.0,positive
bought brother could watch videos something phone,5.0,positive
bought nieces christmas older version kindle fires storage slot complaining delete things order use keep getting huge thank yous every time see thrilled able use without deleting anything,4.0,positive
great item price love fact hard wire internet lightning fast streaming,5.0,positive
love tablet easy use set love reading books magazines tablet apps great easy use around great device,5.0,positive
second amazon fire tv great weve never issues really love amazon prime membership well,5.0,positive
satisfied new kindle gotten another brand return problems getting books library talking library download books kindle breeze thing getting books library amazon let library books downloaded really like product,4.0,positive
good buy compared google home im happy bought,4.0,positive
think would like product two,5.0,positive
love easy access amazon prime account easy setup,5.0,positive
amazon fire tv box k streaming works well,5.0,positive
far best least expensive media player found meets needs every media player stream amazon netlfix hulu sets apart since uses android actually stuff dont mind sideloading stuff case use run kodi well kodi play dvd iso files bought hundreds exercise videos years need iso order use menus kodi last media player price point could wd tv live plus plus plus highly recommend,5.0,positive
never owned kindle tried content pw close comparison store sticked voyage luckily havent disappointed far,5.0,positive
amazon fire tv best streaming device money buy cancel cox directv programming paying works smoothly good internet service cable modem best device market stream movies tv shows keep buying family,5.0,positive
purchased amazon echo harmony elite remote control part new automated smart home devices love able control tv entertainment system simply saying alexa however opinion systems completely bug free probably improved time addition setting amazon echo time consuming technologically inclined overall amazon echo smart home dream come true,4.0,positive
ok lets face kindles fastest come quad core processor great simple reading light web browsing sale steal thanks best buy,5.0,positive
two improvements needed better browser awkward use connect library also want see black background white lettering night reading,4.0,positive
family member one connected things house loved,5.0,positive
kindle bought one backlighti read without external light sourcelove old kindle love one well would highly recommend,4.0,positive
dont seem last long duracell,2.0,negative
right price son loves great games tube,5.0,positive
everything need thank alight small package easy take anywhere,3.0,neutral
wire tv works perfect want steaming one place,5.0,positive
wish little smarter right box questions asked first couldnt answer dont call stupid still listening told still learning actually started feel bad said told sorry forgave wife listens music everyday sounds great built mics pick voice anywhere room dont raise voice little research read things could spend months still use features,4.0,positive
great price great young one good tablets beginners,4.0,positive
perfect size easy carry around long lasting battery life would reccomend,5.0,positive
amazon echo useful placed kitchen ask alexa set timer play music tell us joke kids love asking alexa questions well gripe echo sometimes doesnt understand asking cant find answer,4.0,positive
built backlight fantastic let get slimmer case thats easier carry around,5.0,positive
never issues company products,5.0,positive
fun sit around ask alexia questions getting responses,5.0,positive
smaller size easier hold put purselove able read night keep others awake,5.0,positive
issues purchase found great cover line amazon use every night thank service,5.0,positive
great product exactly ive come expect kindle readers,5.0,positive
needed upgrade fire stick slow dying least years worth used,5.0,positive
bought son went college able upload books documents,5.0,positive
love kindle paperwhite read every night go bedif love read bed highly recommend paperwhite vs kindles others like computer screens stimulating brain like reading paper except dont need light room back lit adjust light fairly bright low battery lasts days depending much read,4.0,positive
purchased tablet daughter absolutely loves parental controls also doesnt love,4.0,positive
device simple use works great highly recommended,5.0,positive
echo really cool use control lights listen music time,4.0,positive
great echo dot well big one sounds much better need music dont go dot go echo big boy,5.0,positive
got wife little help daughter got set far good,5.0,positive
great product uses everyday super light easy navigate,5.0,positive
decided wanted try tablet reading books little social media instead using phone time researched fire fire hd settled knowing low end device device slick easy use alexa integration really cool tablet times performance awful slow suspect updating content say twitter fb complaint visuals let know busy finally got amazons chat feature several hours later including several power cycles complete factory restore performance reps amazon tried best fwiw knew nothing could speed contacted thought would give try get want patient remember tablet want better performance spend,3.0,neutral
much better original one would definitely buy another one,5.0,positive
sound quality could better cute though,3.0,neutral
cant wait make clean break cable company,5.0,positive
wish could say one best investment love fact dont drag around several favorite books one convenient place battery life great little girl loves play games think great gotten memory though,4.0,positive
grandson needed new tablet nabi last two years reached limit regarding storage found tablet decided perfect choice great price memory comes kid proof case,5.0,positive
purchased store credit like lot compares well expensive tabletsrecommended,4.0,positive
bought thing refurbished find unplug plug back hdmi cable regular basis switching inputs tv sure amazon fire box tv likelyotherwise good device bought ability hard wire ethernet connection gigabit switch k capabilities alexa app handy features severely handicappedi probably bought new usually refurbished devices work well tested resale probably tough catch hdmi port might finicky may switch,2.0,negative
love echo great sound music turning lights connected roomba also ordered battery move outside music,5.0,positive
much fun asking alexa kinds questions smart,5.0,positive
tablet easy use carry medium size purse easy load books information kindle upgrade pleasure,4.0,positive
easy use worth every penny would recommend anyone needed smart tv capabilities,5.0,positive
nice size good processor speed happy cannot gety google music,4.0,positive
tablet stock nice child settings,5.0,positive
wish games worked without internet downloaded,4.0,positive
would never though tablet would much love,5.0,positive
great product complaints broughts product family also love,5.0,positive
easy set use wonderful electronic device amazon prime andor pandera gives voice control huge music library addition music offerings alexa entertaining,5.0,positive
grandkids loved tablets seem durable longlasting,5.0,positive
great little device easy connect bluetoothdecent sound,5.0,positive
product okay due normal tablet due example social media instagram snapchat accessible tablet due amazon product known would purchased,3.0,neutral
tablet pretty good would give stars able download use apps google store one big complaint also fast sd card got filled items amazon os thats tablet without user knowing hand four kids using tablets reward time helps kids free time awesome useful,3.0,neutral
bought tablet right trip outoftown good purchase eightyearolds crave entertainment amazon fire gives plenty thatits easy handle hasnt issues breaking downthe charger cable pain plug tablet part fits tablet tablet versions apps like neko atsume arent good compared phone versions overall happy purchase,4.0,positive
purchased table year old mom able navigate little assistance,4.0,positive
slow games videos bought youngest son wouldnt fight ipad still,3.0,neutral
bottom led lighting bit uneven bit distracting overall package otherwise excellent reading without tempting distractions conventional tablet one really focus reading ppi really crucial images especially maps diagrams,4.0,positive
grandkids loves always great learning tool,4.0,positive
easy use love syncs phone app holding reading spot,5.0,positive
first kindle reading book always pleasure awesome,4.0,positive
bought one works fine fantastic,5.0,positive
good qualities capable answering questions somewhat disappointed,4.0,positive
prosgreat value moneyenough power handle lot android gamesdecent battery lifeconsfeels slow using weekslowresolution screen camera,3.0,neutral
great kindle fire works great reading playing games etc highly recommend everyone,5.0,positive
beautiful picture enjoying different apps looking forward hours fun,5.0,positive
works much better fire stick buffering movies tv ended buy,5.0,positive
pleased ease use echo easy set great listen spotify,5.0,positive
bought daughter reads dark loves,5.0,positive
great tab low price worth spend everything looking,5.0,positive
alright tablet wish could download apps,4.0,positive
alexa best buy bought christmas purchased alexa echo,4.0,positive
cant beat tablet bucks great present anyone,5.0,positive
wore way fast,1.0,negative
great product price seems less fragile ipad,5.0,positive
would recommend others think great someone getting electronics,4.0,positive
really works great sounds good relative mine one knew would get one could believe price finally bought,5.0,positive
great value price add gb card almost unlimited storeage download video audio play offline,4.0,positive
excellent product works really welllove,5.0,positive
untrustworthydies really quick doesnt keep delivery date,1.0,negative
converts tv smart tv added kodi mine works great,5.0,positive
wish opened package way soon received several batteries leaked caused corrosion several learned one time,3.0,neutral
unfortunately alexa still complicated get recognize smart devices,3.0,neutral
bought gift sister law thanks giving best giftthey love best,5.0,positive
special offers means popup ads turn kindle games books called amazon want pay turn returning buying another brand tablet done amazon never get dime,1.0,negative
like color quality tablet size perfect home go,4.0,positive
much faster old blueray player loading apps streaming works great many options,5.0,positive
really amazing device really like working flow less,5.0,positive
purchased two paperwhites gave one daughter far good,4.0,positive
perfect age group bought loves,3.0,neutral
great tablet kids play games watch shows,5.0,positive
bought mother law first tablet loves great value,5.0,positive
awesome product top notch hardware inside box remote,5.0,positive
read new amazon tablet new york times google nexus years old getting slower slower needed upgrade little money possiblethis amazon fire excellent value moneyonly fast great screen resolution easy use skeptical silk browser id never heard works fine page forward arrow odd backwards live thatit exceeded expectations im happy im amazon ecosystem first foray good one congrats amazon making affordable great quality tabletalso purchasing experience best buy easy convenient always,5.0,positive
basic kindle years moved thrilled product avid reader fire lets lots things still finding apps things know sounds old fashioned would great users manual thanks asking,5.0,positive
easy use fast responsethe display light big plus,5.0,positive
replacing older reader without light traveling overseas soon electronics cabin scrutiny small lightweight reader fits bill perfect small purses large pockets read without annoying seatmate cabin overhead seat light easy hold either hand screen adjusts whichever direction youre holding,5.0,positive
