reviews.text,reviews.rating
"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK",1.0
These batteries do not come close to duracel in terms of longevity.,1.0
"I purchased this tablet on a discounted price as an alternative for RC tablet. The operating system is not good, very slow response, apps takes a lot of time to open. Many of the apps like youtube is not made for fire OS, so my little one has a difficult time handling it. After 2 months, I got him RC tablet.",1.0
Do not pay attention to their ad. It says the plug is not included with the kindle and it absolutely is. If they lie about this sort of thing what else do you think the lie about. Steer clear these guys are rip off artist.,1.0
I am an old guy and I am having trouble trying to get the unit up and running. I decided I really should return it but it was past the return date. It is back in the box waiting to find time to try one more time or put it on ebay.,1.0
"Found this tablet to be very intrusive with adds, almost forced to use credit card to make things work.",1.0
These batteries started leaking right out of the box.I threw them in the trash and went back to Duracell.,1.0
"I have bought 2 tablets for my son and didn't open it after I received it because it was a birthday gift for them and when they open it on their Big day 1 of the tablet didn't turn on ,the screen is just purple I m out of country right now and will be back on August 4,2107 and I emailed BEST BUY ""Geek Squad "" and told them the whole situation but nobody responded,very disappointed it was a surprise gift for my kiddos and 1 of my son was really upset that tablet won't turn on,let's see if Best Buy read my review and take some action !!!",1.0
"Could not download my books at home. Three visits to Best Buy, returned it.",1.0
"This Kindle is so overloaded with apps that I will never use. Despite what one of Best Buys' associates said, you cannot remove any of the Amazon apps. The apps take up too much of the memory. I have an I Pad and love but bought this as a backup for work. Unfortunately, it bogs down. I also don't like that Amazon wants access to too much info to set up email, so I won't use this for emails either. I will likely sell it on Craig's List for less than half of what I paid for it.",1.0
We love it (that's me & my wife) . My son & daughter-in law & 2 grand-girls all love it.,1.0
"I bought 2 of the Amazon Fire tablets because the sales guy said that they were great and ran really fast. I have very fast internet and this thing just barely chugs along. If you play a game, it constantly stalls and freezes. The sound quality when I play music is terrible. I was planning on buying one for each of my 9 nieces and nephews if they ran well but now I know that wouldn't work for them because they are horrible.",1.0
"Im sure these are fine batteries, but they never arrived, and theres no way for me to request a replacement.",1.0
I love Amazon and Amazon products but....MAJOR disappointment. While not much less cost that Duracell or Energizer the Amazon brand batteries were a ripoff! Only lasted a third of the time in the devices I have used the competitor's batteries in before.....bummer :(,1.0
Great price but these do not last very long.,1.0
This device plays on the fact that you must subscribe to their stuff or this is just a empty cylinder that tells you the weather and that's it. And even then there is a subscription required for everything. Google Home at least plays general music lists and a number of other key actions.,1.0
"Worst batteries for photographers. I'm sure they might be fine for using around the house, but for what I purchased them for (using with my external flash) these are the worst batteries I've ever used.Won't purchase them again.The black ones that are supposed to be better are also horrible for photographers.Household use only.",1.0
The charger won't stay securely connected to the Paperwhite and wiggles. It will only charge when held at a particular angle.,1.0
Purchased two of these tablets. Both of them had 4-7 dead pixels all over the screen. Read a lot of online reviews which stated same problem. The screen/resolution is pretty bad but what can you expect for $50.,1.0
"These batteries are awful, have no power and die fast",1.0
Its very cool great picture good sound. Was kind of disappointed that i couldnt make calls but overall great piece of hardwark,1.0
Didn't know you had to buy space and many other things for this item to work.,1.0
"These batteries wore out much too quickly. I almost replaced the weather station after it went through 2 sets of batteries in about 1 month. Luckily, something else with the same kind of batteries burned out the same day and I realized that the batteries were bad, not the electronics. .",1.0
"This thing has major connectivity issues, save your money and wait for a later version.",1.0
"The tablet would never turn on, even after charging",1.0
This is just a regular fire tablet that has protective case.,1.0
Don't last long at all. I've had better luck with cheaper batteries than I've had with these. Duracell batteries in the same equipment with same usage lasted 4 times longer than these Amazon AA Batteries did.,1.0
"I thought I was getting a deal when I saw these batteries. Unfortunately, they died after two weeks. I do not recommend buying this brand.",1.0
Entire pack of batteries was dead!,1.0
