reviews.text,reviews.rating
i have this tablet and loved it so much i gave one as a gift battery life is long,5.0
after one use in a regular used battery powered item its dead with other brand i can use the item several times before i have to replace the battery,1.0
spend the money and buy a name brand these seriously do not work at all such a waste of money,1.0
battery wouldnt hold a charge but was able to get it teplaced,4.0
they work but dont last too long cant complain though i wanted batteries and i received batteries yay,4.0
good tablet to purchase for a first time tablet user,3.0
very satisfied with the product i have one for each of my kids now and for that the price point is amazing i have a pretty big beef with best buys in store customer service at this point i ordered a different color to help keep my kids kindles separated between them the color i ordered for my  year old came in but they sent the  gig rather than the  gig instead of giving me the color my  year old ordered the customer service agent behind the counter absolutely insisted that they couldnt do that and canceled the order making me take one of the colors we already had and at least temporarily disappointing my  year old son who did not get the color he had wanted very very dissatisfied with best buy customer service on this and this insadent will make me question some of my future purchases with best buy,4.0
sorry amazon you guys are great at what you do by selling your products at reasonable prices and good no hassle returns and i am a very happy customer but i purchased a box each of your aaa aa and d cell batteries i have used the aaas for remotes with no apparent problems so far i have not used the d cells yet but the aa batteries are the worst batteries i have ever used they dont last long in my flash lights my son had four batteries that actually blew up inside the unit i heard a loud pop while the unit was playing after five minutes or so i wanted to know what happened and looked inside the unit and the green  negative containment ringsealer had blown out and acid was all over the inside of the unit i had to throw the rest of these batteries in the trash because i am worried about my little ones getting acid on them amazon your good name should not be on those bad batteries,1.0
i saw reviews for batteries on the news and these were rated among best im so glad i can get these from amazon in bulk for a great price,5.0
good one to configure everything ina easy way thanks,4.0
i have two google home devices they seem to be lacking in smart home controls now i find out that additional devices are necessary to use echo in a smarthome configuration although currently somewhat limited i expect that google home will surpass the echo with addon smarthome devices ill wait rather then buy these devices twice,2.0
totally satisfied,5.0
loved the size and lightness of the product stays charged for a long time,5.0
more than half of these batteries didnt even last but three months while in storage what a disappointment,2.0
these batteries do not perform as good as the cheapest ones on the market,1.0
two of the batteries were already dead the rest work fine,3.0
got this tab for my  year old daughter shes always on my phone or tablet so got her her very own it has all the functions and apps she likes and uses not to hard to use and gets the job done for the right price she is  so she will drop and be rough with the tablet seems sturdy enough and not expensive that its going to break the bank if she damages it,4.0
batteries popped open inside the motion detector lights making a mess and ruining the detector i will never buy this brand again,1.0
sweet tablet yo does good work for my grandma and super easy,4.0
i use these in a three battery work light and probably  times per  one dies much more quickly than the others i put them on a meter and  have v left but the third has around v frustrating but i think theyre still a good value,3.0
got an unbelievable deal the best part is having a library of books at my fingertips easy and simple to set up and great when im traveling,5.0
this makes my phone way to big cant fit in pockets,1.0
tablet itself is good i mostly use it to read on the go however this tablet only works with amazon approved apps as long as you dont mind it this is a good choice get it on sale for a better price,3.0
ive used these exclusively for my two xbox one controllers and have not tried any other batteries in them they lasted for about  hours of play time before running out that seemed quick to me but i dont have anything to compare it to these were the right price i will order again when i remember to order batteries before i need them,4.0
they are terrible,1.0
cheap batteries for the win they work they last a reasonable amount of time i cant compare to other brands because i dont track batteries that closely but they last long enough for me i would buy again,5.0
good batteries,4.0
so slow returning mine for something different any suggestions,1.0
we love this table for our  yo it gives him the sense of independence he wants and me the sense of calmness knowing i can control what he gets on and how long he can spend in screen time,4.0
easy to use quick setup fantastic screen and the colors are vibrant,5.0
pros you can get a lot of batteries for a very cheap pricecons batteries do not last very long at alli dont mind changing out batteries on something i use constantly since i got the hundred back but it can get a little annoying doing it once a week i bought these specifically for my xbox one controller which is used daily for an hour or two on average,3.0
a real nice tablet for children and got it on sale at bestbuy,4.0
this does not give great answers and the connection is not that great exchanging for a google home,2.0
easy to read in any light battery seems to last forever size  weight easy to carry along everywhere,5.0
it didnt work i had to return it after christmas and buy something else made for a wonderful christmas mourning,1.0
i should have done some research before buying the tap i would have rather had the upgraded version that is voice activated also i thought it would be more like siri where you can ask anything alexas answer to most questions is i dont understand the question the bluetooth speaker works fine,2.0
so far ive had my fire tablet for over a month its my first tablet the lack of the googlke play store means the amazon apps are pretty limited but i found avway around that the front camera is grainy but acceptance while using skype battery doesnt last long and it seems to take hours to recharge for a  first tablet i suppose those are acceptable flaws feels robust in the hand though the plastic casing reminds you of its materials if you hold it tight,4.0
works great nice upgrade over the fire stick as it has an ethernet port heavily focused on amazon content duh but if you have a prime account this is a must,4.0
this edition does not have backlighting which is a big deal if you like reading in bed or indoors without needing to use external lighting you should not get this version get one of the newer editions if you only read in well lit areas then go for this one kindle is fantastic and i love my white lightweight long lasting kindle with the option to use background light,2.0
these batteries are the worst of any ive ever bought they have corroded inside of toys remotes noise cancelling range headphones and an expensive gun scope that i own ive tried aa and aaa and even gave them multiple chances the batteries in some electronic devices die within hrs so needless to say i have switched back to standard duracell batteries if you care about life and not having to mess with corrosion do not buy these batteries,1.0
it responds better to my husbands voice than mine but its been helpful and very easy to use,4.0
received as a christmas gift and it has met all of my expectations,5.0
easy to use and lots of handy features downside is the ads that apparently cant be shut off and you cant upload and and play downloaded youtube videos unless you are online,3.0
it states that the batteries last a while but i use them for my tv remotes and i ended up buying energizer a few days later they do not last i changed batteries twice the day i got them in mailthe triple a were no better,1.0
its nice but there are too many specific lines to remember to get her to talk to you also your family gmail calendar does not connect if on icloud with iphones so she will not know your families calendar needs updates and she should be able to answer you by a question and not a specific way you must say things with the skills,3.0
this fit my criteria of a low cost tablet that works well,4.0
these batteries work for normal things but when i tried to use them for a dog collar that is supposed to help with barking they were too weak and had to be changed after three uses annoying,2.0
i used these to replace the batteries in my digital safe a week or two later i needed to access something from the safe but it wouldnt open i was sure i was entering the right code but the safe just beeped and didnt unlock i didnt suspect the batteries right away because they were still almost new but eventually i plugged in a different brand and thats all it took the get the safe to work properly again it was a big relief and interesting to find out that aa batteries arent all created equal,1.0
they dont last as long as the higher end rechargeable do or the regular batts do i would say about half the time,2.0
i would recommend this to anyone it quite compact and easy to use and it good for any age,3.0
this tablet could be so much better if the apps actually worked decently the built in amazon pieces for prime members is great and work flawlessly but its not enough to overcome the terrible app behavior and countless freezes  they need to take a lesson or two from apple,2.0
great soundeasy to connectproblem is its not voice activatedso u have to push the wake button anytime u need to use itthat means it has b close at hand,3.0
i bought  fires for older friends  years old they run jw library app on it it has never given them any problems i used the tablets before i gave them to my friends and they seemed reliable and plenty fast a nice simple tablet and the best price a good intro to a tablet,5.0
disappointed in my handheld microsoft wireless game controller these last about  week duracellenergizers last  weeks amazon needs to select a higher quality rebranded battery to sell as amazon prime amazon could dominate this market by simply selling close to these prices a  longer lasting battery than duracell dont put these in any emergency device like smoke detectors emergency flashlights and radios,1.0
i love my new echo i have it sync with my android and echo will add items to your calendar set alarms and even tell you a joke it keeps getting better and better,5.0
once connected to my wifi it would not connect to daughters wifi when i visited her the loading time for programs is really slow oh well what did i expect for only ,2.0
was unable to get to google docs on this one even though the sales person said we would be able to my granddaughter needed this for school  it did not allow you to get to google docs,2.0
this is great for reading books or doodling at work,3.0
they are bad batteries not long lasting at all,1.0
we did get this when it was in sale for about  and for that this is an incredible value tablet perfect for anyone who wants a screen without paying premium prices build quality is fine and screen isnt the best but definitely usable,4.0
bought for my  year old son for christmas he likes the amazon fire and using frequentlyprimarily for playing games my husband has had one for several years and uses it every day,4.0
bought these for my    year olds so i wasnt expecting top of the line performance especially for  bucks pros good clarity easy to usecheapexpandable storage with sd cardconsslow down loadscheap camera as expectedno mic for voice recognition would have been great for the kids to google search,3.0
these batteries are junk some of the new once have no more power than the once they replaced if they are good they ware out very quickly i dont like to make negative reports but these are so bad,1.0
bought this for christmas  after about  months the battery began to fail to hold a charge while the first  months were good  as many of the reviews here laud this tablet  the  day warranty is disappointing from amazon when i did have a different amazon device fail within the warranty period their exchange was immediate and easy for a brand new device  so the only warranty issue is with the lengthid recommend it if you just want a cheap tablet to throw in your bag but otherwise its just average,3.0
good price with ugly design,1.0
i purchased this tablet because it was extremely cheap im not impressed with anything about it it is slow not at all user friendly and the advertising is so very annoying it is also almost totally useless as it does not support the few apps i use on a regular basis i will keep it only to access my amazon accounts,2.0
we buy a lot of batteries and was hoping we had a way to get them to us theseas as long as the dollar store batteries some items  weeks others  i will not buy again,1.0
i didnt know much about the device before buying other than the fun commercials i figured that it was internet connected and could do anything i asked it to i quickly learned this is not the case you arent able to just plug it in and expect it to know everything on the internet it seemed it didnt know know some basic questions it uses skills where are like phone aps you have to enable each skill in order to use it when you want to use a skill much like an ap you have to remember the specific skill and then include that in what you ask it to do it seems like it does home automation well and basic functions but it has a long way to go before its a know everything on the internet,3.0
great batteries and a great price finally i dont have to travel to ikea for affordable batteries,5.0
great product she uses it everyday super light and easy to navigate,5.0
excellent product and the price is exeptionalthe units in stock and grate for educational purpose,5.0
cant beat the price,5.0
i have alot of movies and videos that i have to store and the  gb really is a great feature,5.0
i was looking for a kindle whitepaper i saw online for  what a deal i ordered it on line and picked it up in the store i got it home and couldnt adjust the brightness after a lengthy time with online customer service i called customer service after  minuets with speaking to a female elmer fud that doesnt speak english well i figured i would just return it although it looks identical to the  model you can not adjust the brightness that would have been good information before i bought it,1.0
easy to setup battery lasts for as long as needed you can do all the basics that a higher end tablet does and is reasonably priced,4.0
great speaker but i really dont need the features i just need good sound and dont really use anything besides that,3.0
great speed and function for a small price does what i needed,5.0
echo was easy to set up speaker is not as good as the google home both the nest thermostat and the inseon hub seem to be working okay with the echo stars because i have not used all the functions yet,3.0
i use hundreds of aaas annually and despite the graphics in ad these are about the poorest performing with least longevity of any i have bought still have another  of these but will likely go thru those quickly,1.0
poor choice the product did not work after only one week it froze on me and i was unable to get it to go to the factory reset i would not recommend this product at this time i will call amazon back to ask for my money and a refund after going on line i see that this is a common problem a problem that they should solve,1.0
we got the firetv because a friend recommended it to us we were stick of our cable bill constantly going up and this was the best optio its a onetime purchase fee and you can download an app called kodi and you can watch live tv previously played shows and movie you can think of and even sports granted sometimes the quality isnt the best its free we were paying almost  for cable and internet and now i pay  for internet and nothing to stay up with my shows and sports best purchase i have made in a long time,5.0
only a good price when on sale i can buy the same amount at manards for  less not on sale,4.0
wasnt what i thought it would be not a good investment,2.0
its nice to be able to tell alexa what you need from wherever in the house and the echo takes care of it sports uodates news music etc all with your voice very convenient,4.0
out of the box was easy to setup and configure very user friendly and integrates in my home nicely,5.0
my four year is very tech savvy better than some adultsgreat for shaping her real world experiences,4.0
i love my new kindle the size is perfect it fits right in my purse easy to navigate and i love the touch screen i am able to read outside without a glare only flaw is that it is not backlit so in order to read in the dark i need a book light i dont mind that so much i just wish kindle would come out with a case for this kindle with a built in book light like they did for the first generation kindle,4.0
i waited to get this keyboard until i did a little bit of research and i think that made all the difference in the time it took me to do the research amazon had pushed out an update that fixed the bluetooth problem the keyboard had been having a lot of the onestar reviews are from people who bought the keyboard when this problem hadnt been solved yetthe keyboard itself has all the keys youd expect alphanumeric keys up down left and right keys and a few extra like keys for the volume and a home key that actually takes you to the carousel screen however there are a few curious omissions no page up or page down no delete key theres a backspace key but thats not the same thingthe keys are wellspaced and its not a problem touch typing on the keyboard its certainly not as spacious as a fullsized keyboard but its about the size of a keyboard on a smallish laptopthe one thing they could add that might make this keyboard close to perfect is a way to carry it its a perfect portable size but its not something i would want to store in a backpack i will probably keep the box it came in for travel purposes,4.0
overall i think the kindle fire hd is a great product no complaint so far,4.0
easy hook up i keep it in the family area the grandkids ask alexa questions and play songs fun for everyone,4.0
i am looking forward to getting one for myself the person i got this for for swore up and down he dint want a tablet or need one now he loves it even for reading i thought he would never give up paperbacks,5.0
great alternative to cable easy to use and set up,4.0
the two guard stops at the bottom are way too high they dig into my wrists are are painful after only  minuteseverything else about the stand is excellent for a  laptop itll only work if you use an extended keyboardimpossible to type directly on the laptop bc of poor design the guards just need to be brought down and  their size and this would be perfect,2.0
works but has a tendency to freeze or get slow probably wouldnt purchase again,3.0
my wife and i wanted our children to still enjoy the feeling of having an ipad so we got the amazon fire kids edition it has been awesome i love the way you can set limits on the tablet so theyre not glued to it all day long kids mode is extremely beneficial,5.0
i really like the amazon fire  tablet i would recommend it,4.0
touch response is not so good so my kid refused to play games on thisreturned this product thanks to bestbuy for the full refund,2.0
had nothing but prblems wasnt satisfied at all and will never buy agian,1.0
i dont feel like they last as long as the name brand batteries,3.0
work well for the most part one pack had defective batteries but the rest so far have been fine last decently long,4.0
a nice upgrade from my original amazon tv firethe voice command feature has been flawlessa great purchase,5.0
i like the reader nice and small what i dont like is if you have a very secure wifi system at home it does not let you set it up i had to go to my daughters house and set it up that is a bit alarming it should be more secure since the only way we can put items on there is by putting our information on it that can be compromised make it more secure and easy to put protection on it that is the only reason i didnt make it a  star product,3.0
this product works but works slow compared to apple and some android phonestablets like i stated in my summary you pay for what you get no major issues thus far,3.0
bought these for laser tag guns i purchased for my sons birthday each requires  and they have literally played all night and morning and they are still going strong ive bought much more expensive brand name batteries that havent lasted this long for the price im very pleased with this purchase,5.0
nice price drop to  admittedly a device that makes your prime membership much more sticky but love accessing prime music through it,4.0
this is a great pad device big and good display just you have to familiar with the amazon os and they build it for ebook so it will a little bit slow for even web site surfingmore serious in game playing,3.0
great for my little kids to play and be occupy while i cook,5.0
worked good for a month the kids loved it but then just went black and wouldnt come back on sending it back to get a new one with the warranty,2.0
requires too many components cameras etc stick with basics in my opinion,3.0
bought this for my yr old son for his birthday he loves it easy to use and decent battery life love all of the childrens books,4.0
great addition for reading on the go and shopping online compact and good battery life,5.0
novelty products ala siri provides information on the spot make sure that a wireless high speed internet connection is available or it will generate a great degree of frustration,4.0
these are horrible dont waste your money these batteries die faster than any ive ever tried a few hours in a wii remote and they have to be replaced im so disappointed,1.0
lots of stuff available to add to enhance performance,3.0
okay,5.0
works great for everyday aa battery needs,4.0
most tablets ive tried really stink but this one is ok wish it had google though,5.0
was looking to get an inexpensive tablet that ran android the amazon fire tablet was a much better value than other similar products have been very happy with the tablets durability and quality so far too would recommend to anyone looking for a lowerend tablet,4.0
everything is good but no youtube good amount of apps,4.0
to much programming especially for road and traffic congitions,3.0
the batteries were not operable out of the package thought it was the appliance but replaced with other batteries and it worked fine luckily amazons return policy is amazing but i doubt ill try another one of their basics brand items anytime soon,1.0
decent somewhat slow netflix freezes up at times,3.0
amazon had the item sold out so i went to best buy to purchase and they had plenty in stock in store which was great,4.0
seem to run down a little fast in things like xbox controllers and other electronics,4.0
omg i love my amazon show it is sooo cool and does a lot of cool stuff,5.0
bought the fire tv over the fire stick due to the fact that it has more memory great for streaming only problem is that it freezes sometimes and you have to hard reset it,4.0
i bought this as a gift for my son and his wife i rhougjt with having a young baby at home and their hands always full it would come in handy they liked the idea but after doing their own review search decided it wasnt for them,3.0
nice and compact great sound easy to use love it,5.0
very slow device for most adults probably fine for a child,2.0
i found this item to be very useful for my daughters learning programs ,4.0
i feel the audio on the show is the best when compared to the echo echo  and obviously dot nice to have next to bed instead of a dot and an alarm clock,5.0
bought for my yr old grandson its great  easy for him to use i have an gb myself love the amazon fire the price is very affordable,4.0
bought this for my daughters elderly friend across the street she loves it,5.0
great tablet picture is super sharp and so easy to read,5.0
everyone needs a little black box fun and interesting,5.0
a great christmas gift the kids love the gifts,4.0
unfortunately ive been using a far superior tablet when i decided to purchase the amazon fire tablet comparisons are unavoidable the amazon fire works amazon only apps are not as numerous as google the tablet is not as streamlined as my other tablet,2.0
this is a very simple unit to unit reading if not strenuous at all on the eyes,4.0
i am a die hard duracell and energizer user for many years truth is these are good for normal use items such as a tv remote or other items that arent on a constant drain however for long term uses on a day to day i still will stick with duracell but these are ok,3.0
my son loves this thing hasnt put it down yet keeps him entertained,5.0
i was expecting something more intuitive moving to google,3.0
a seller the product was excellent and exactly what i needed,5.0
so far so good great price seem to last as long as more expensive batteries,5.0
i love my echo you can do so much with it i check the weather every morning play music on command and my daughter was using it to practice her italian just bought both the kids the echo dots for their birthdays everything connects,5.0
purchased this  turned around  within minutes of the purchase  before even leaving the store found out that it would not do what my granddaughter needed unfortunately the clerk in electronics had told us it would  found out at the register by that person after she rang it up that it would not need a little more education i think,3.0
she uses it every day she cant get enough of it,1.0
you can not block bing and it shows trending now news content this can not be deleted or blocked it also types ahead and adds content,2.0
used several already and artwork fine,5.0
this device is ok for reading or listening to audiobooks via overdrive app wouldnt recommend it though really waited to buy kindle for years would suggest doing research before buying this device,1.0
love the battery life the ability to read in sunlight,5.0
i like the product but i dislike that you have to download every app i believe it should come with at least a few basic apps,3.0
i absolutely love this tablet i check my email i watch movies the only thing i do not like about the tablet is that it sometimes have problems taking you to the correct site but you must remember that it is a tablet not an computer i find all in all the picture is clear and the sound is wonderful also it has unlimited cloud storage which is good and when you download a picture it takes just a few minutes amazon prime is a must however or you will be spending a lot of money to view movies and read books as almost everything available cost money prime is a money saver and it lasts a full year it also comes with free shipping i tried it and it is good i receive my purchases in  days prime is the way to go if you purchase this tablet because it comes with a lot of perks,5.0
i bought this for my two year old grandson but the restrictions were too much,3.0
we bought this tablet for my son for christmas its a decent tablet for a kid and the price is reasonable i would recommend it for a person whos not big on technology its definitely not an ipad,3.0
these batteries lasted barely  weeks in a low drain device they actually performed worse than dollar store batteries i cant believe there are so many positive reviews maybe i got a bad batch luckily amazon is really good about giving refunds so this is more a warning about not wasting your time on these,1.0
tested and performed as good or better than the leading brands i have many amazon basic products from micro usb chargers to hdmi cables and all are excellent quality you would be crazy not to buy these amazon for president,5.0
i ordered these thinking they were rechargeable i recognize the error on my part but that is not my complaint here  so when i received them and used them i was not surprised that they died very quickly upon attempting to recharge these i figured out they arent rechargeable once again big duh on my partnow im seriously surprised that im only getting a few hours of use out of them like a quarter of the use that a typical battery should offer horribly disappointed i will go back to the name brand batteries for sure,1.0
go with a brand name,2.0
do not last near as long as other off brand batteries,1.0
love it alexa is amazing it is user friendly without touching the speaker,5.0
based on the price it is easy to see that this tablet is not something that will knock your socks off but is good for children that like to read books,3.0
these dont seem to hold a charge as well as the major brands,3.0
love firetvs and firesticks they always work well,5.0
nice upgrade from the original fire crisp resolution and easy to use,5.0
this is a nice little tablet for the  i paid on black friday at the regular price i would probably have gone with something a little less restricted and without so much amazon content the lock screen ads arent much of a problem i understand amazon sells these cheap and gets it back via ads but the  amazon apps are a little much it would be easier to stomach if you could add the ones you want or remove the ones you dont that said i was able to install the google play store and this tablet does everything i need it to do overall im pretty happy with the purchase its a nice new toy one note in the online photos the magenta looks purple its actually pink if you like purple get a black one and a purple case,4.0
this is the best tablet i have bought it is better than the  kindle fire i bought a few years ago it has wonderful apps for children as well as the great amazon apps i like,5.0
good product did care for the remote but product still good,3.0
bought this tablet to read books and it also has other good qualities,4.0
i have to say this tablet is perfect for my young kids and durable,5.0
not a high performance battery its good for timer lights but not for regular usage will not order these again,2.0
this product is okay but does not due what a normal tablet can due example social media such as instagram and snapchat are not accessible on this tablet due to it being an amazon product had i known that i would not have purchased it,3.0
easy to setup large screen protective case builtin two year protection plan included,3.0
i really like the features the size and the price but i was a bit disappointed with the lack of speed,3.0
did a good bit of research for the fire tv bought the stick first had several operating issues unit would buffer then freeze up the unit got real hot returned the stick for the fire tv box have not had any of the same problems saving over  a month cutting out cable so paid for itself definitely a great decision,5.0
im not particularly happy four of them have already had to be replaced they dont last very long,2.0
more than  have been dead out of the box most other amazon basic products i have gotten have been great batteries have been beyond sub par so far,1.0
i purchased this item for my son as a christmas gift his eyes lit up as he unwrapped it on christmas morning later in the day his older cousin had to call me and verify if he had truely received this item as a christmas gift i also plan on taking best buy up on their e  mailed offer that i received which states that i can receive free start up service to get me started with my tech purchase,5.0
kindle products are fantastic ive used a kindle  now have a kindle fire use it everyday so naturally i would select a kindle for my granddaughter,5.0
purchased nd one as a gift use it everyday highly recommended,5.0
most of these batteries either do not have any life left to them or they are die out after one use terrible product,1.0
great price and with a name like amazon i feel these are going to be good i bought for my daughter because i gave her something that she needed  yes batteries for great value and plan on getting again if they work like i think they will only a  star rating because i dont know how long theyll last so far so good,4.0
both of my kids love this tablet the option to set it up for the kids is great my  year old likes to play in parent mode conpaired to the kids side cause there are not a lot of options for him very good product would buy again,4.0
thats crap,1.0
amazon fire is a good tablet if you like ebooks its also nice to get a sixmonth subscription to the washington post their claim to have  gigabytes of storage is misleading because it only gives you  and then they want to charge you the same amount of money that you paid for the tablet for unlimited storage  another problem is that you cant flag something as being inappropriate like you can on samsung galaxy tablets,2.0
excellent tablet for everyday browsing and use and a true bargain at the black friday price,5.0
unbelievable price purchased two one for myself and gift for grandchild shipped and arrived with  days,5.0
bought the fire tv excited about the k support the first night it refused to load video content i could only stream music now it refuses to load at all it has completely stopped responding to the remote remote feels cheap,1.0
i bought one for myself and really liked itbought this one for wife so far shes pleasedperfect size for purse and portability,4.0
designed to serve so many needs info music and more,5.0
i purchased two of these tablets to replace all the other brands that stopped working within a two month period so far so good its a perfect fit for my two younger children and i feel you cant beat the price for a fire i have control on what they access the only downfall is the micro usb socket within the unit is loose when charging i have to fiddle with the plug to ensure it stays in the unit,4.0
i ordered my fire hd like a week before christmas the day i received it i ordered a case for it on amazon and before i even got the case it fell fro about  ft off the floor on carpet and the screen cracked i called bestbuy and i was told that i had free  months protection on it so i made an appointment with geek squad my husband called out of work to take me and when we go they tell me that i dont have any protrvtion plan and that there isnt anything they can do for me honestly it got to me because i you cant do anything about it its fine just tell me but dont male me gp allthe way there and waste my time ended up buying a better and bigger tablet although my amazon fire still works its screen is all cracked oh well,3.0
when i first got it was great until it stopped charging and wouldnt turn back on,1.0
wanted a tablet that was cheap in price but good in quality this is it plays the games they enjoy e books you name it parents controls are great you can limit the time they have on different fields has help my kids with time management they know a few minutes here and there can add up quick or let them play later,4.0
this is the best reading tablet to date crystal clear and bright,5.0
alexa is not able to answer more than basic querys,1.0
this  inch fire is definitely better than the cheaper  inch it works fine enough for teens to play games and watch movies,4.0
i give these tablets away for prizes in our redemption store always sell out and a great value,4.0
in my search for a wireless speaker i looked at various models and decided on this one because of the portability the look and how it synced with alexa i have an alexa and this product was spot on the sound is great i use it in the balcony and stream all music from pandora different stations and the quality is great definitely would recommend,5.0
love that i can access my amazon prime along with the other services i subscribe to,4.0
this tablet is amazing easy to use great tablet to use for skyping i dont have any trouble with this tablet when using it overseas clear video call from here in states to overseas,5.0
httpswwwamazoncomdpbjgvbgrefcmcrrypprdttlsol,5.0
seem to last a long time,4.0
its still confusing trying to figure out how to use alexa and the app to me alexa does not answer many questions at all or she does not understand many questions at all but i just need really be able to sit down and play around with the app is real funny though,4.0
several batteries dont work,2.0
doesnt hold the strength of duracell etc,3.0
i bought the batteries because of good reviews i checked the voltage on several of the batteries and they were fine i have not had the batteries in use long enough to comment further,3.0
its an okay product it is geared towards amazon users doesnt have apps that roku or apple tv have i got it for the direct now and it froze every time i used it,3.0
not as fancy as the ipad but a fraction of the cost works well with android system and all apps like on our android phones cant beat the price,4.0
i eventually had to return it because of the shades of yellow in the backlight when using it at night it was okay at day time but at night during which i usually read it was not what i expected to be premium cost product especially it was very annoying to read in the landscape mode i guess amazon needs a better qa department,1.0
bought for my kids and very easy to use and made homework easier,3.0
its great the price is right you can load lots of books and cloud is unlimited to keep your books,3.0
