reviews.text,reviews.rating
cheap batteries win work last reasonable amount time cant compare brands dont track batteries closely last long enough would buy,5.0
good batteries,4.0
slow returning mine something different suggestions,1.0
love table yo gives sense independence wants sense calmness knowing control gets long spend screen time,4.0
easy use quick setup fantastic screen colors vibrant,5.0
pros get lot batteries cheap pricecons batteries last long alli dont mind changing batteries something use constantly since got hundred back get little annoying week bought specifically xbox one controller used daily hour two average,3.0
real nice tablet children got sale bestbuy,4.0
give great answers connection great exchanging google home,2.0
easy read light battery seems last forever size weight easy carry along everywhere,5.0
didnt work return christmas buy something else made wonderful christmas mourning,1.0
done research buying tap would rather upgraded version voice activated also thought would like siri ask anything alexas answer questions dont understand question bluetooth speaker works fine,2.0
far ive fire tablet month first tablet lack googlke play store means amazon apps pretty limited found avway around front camera grainy acceptance using skype battery doesnt last long seems take hours recharge first tablet suppose acceptable flaws feels robust hand though plastic casing reminds materials hold tight,4.0
works great nice upgrade fire stick ethernet port heavily focused amazon content duh prime account must,4.0
edition backlighting big deal like reading bed indoors without needing use external lighting get version get one newer editions read well lit areas go one kindle fantastic love white lightweight long lasting kindle option use background light,2.0
batteries worst ive ever bought corroded inside toys remotes noise cancelling range headphones expensive gun scope ive tried aa aaa even gave multiple chances batteries electronic devices die within hrs needless say switched back standard duracell batteries care life mess corrosion buy batteries,1.0
responds better husbands voice mine helpful easy use,4.0
received christmas gift met expectations,5.0
easy use lots handy features downside ads apparently cant shut cant upload play downloaded youtube videos unless online,3.0
states batteries last use tv remotes ended buying energizer days later last changed batteries twice day got mailthe triple better,1.0
nice many specific lines remember get talk also family gmail calendar connect icloud iphones know families calendar needs updates able answer question specific way must say things skills,3.0
fit criteria low cost tablet works well,4.0
batteries work normal things tried use dog collar supposed help barking weak changed three uses annoying,2.0
used replace batteries digital safe week two later needed access something safe wouldnt open sure entering right code safe beeped didnt unlock didnt suspect batteries right away still almost new eventually plugged different brand thats took get safe work properly big relief interesting find aa batteries arent created equal,1.0
dont last long higher end rechargeable regular batts would say half time,2.0
would recommend anyone quite compact easy use good age,3.0
tablet could much better apps actually worked decently built amazon pieces prime members great work flawlessly enough overcome terrible app behavior countless freezes need take lesson two apple,2.0
great soundeasy connectproblem voice activatedso u push wake button anytime u need use itthat means b close hand,3.0
bought fires older friends years old run jw library app never given problems used tablets gave friends seemed reliable plenty fast nice simple tablet best price good intro tablet,5.0
disappointed handheld microsoft wireless game controller last week duracellenergizers last weeks amazon needs select higher quality rebranded battery sell amazon prime amazon could dominate market simply selling close prices longer lasting battery duracell dont put emergency device like smoke detectors emergency flashlights radios,1.0
love new echo sync android echo add items calendar set alarms even tell joke keeps getting better better,5.0
connected wifi would connect daughters wifi visited loading time programs really slow oh well expect,2.0
unable get google docs one even though sales person said would able granddaughter needed school allow get google docs,2.0
great reading books doodling work,3.0
bad batteries long lasting,1.0
get sale incredible value tablet perfect anyone wants screen without paying premium prices build quality fine screen isnt best definitely usable,4.0
bought year old son christmas likes amazon fire using frequentlyprimarily playing games husband one several years uses every day,4.0
bought year olds wasnt expecting top line performance especially bucks pros good clarity easy usecheapexpandable storage sd cardconsslow loadscheap camera expectedno mic voice recognition would great kids google search,3.0
batteries junk new power replaced good ware quickly dont like make negative reports bad,1.0
bought christmas months battery began fail hold charge first months good many reviews laud tablet day warranty disappointing amazon different amazon device fail within warranty period exchange immediate easy brand new device warranty issue lengthid recommend want cheap tablet throw bag otherwise average,3.0
good price ugly design,1.0
purchased tablet extremely cheap im impressed anything slow user friendly advertising annoying also almost totally useless support apps use regular basis keep access amazon accounts,2.0
buy lot batteries hoping way get us theseas long dollar store batteries items weeks others buy,1.0
didnt know much device buying fun commercials figured internet connected could anything asked quickly learned case arent able plug expect know everything internet seemed didnt know know basic questions uses skills like phone aps enable skill order use want use skill much like ap remember specific skill include ask seems like home automation well basic functions long way go know everything internet,3.0
great batteries great price finally dont travel ikea affordable batteries,5.0
great product uses everyday super light easy navigate,5.0
excellent product price exeptionalthe units stock grate educational purpose,5.0
cant beat price,5.0
alot movies videos store gb really great feature,5.0
looking kindle whitepaper saw online deal ordered line picked store got home couldnt adjust brightness lengthy time online customer service called customer service minuets speaking female elmer fud doesnt speak english well figured would return although looks identical model adjust brightness would good information bought,1.0
easy setup battery lasts long needed basics higher end tablet reasonably priced,4.0
great speaker really dont need features need good sound dont really use anything besides,3.0
great speed function small price needed,5.0
echo easy set speaker good google home nest thermostat inseon hub seem working okay echo stars used functions yet,3.0
use hundreds aaas annually despite graphics ad poorest performing least longevity bought still another likely go thru quickly,1.0
poor choice product work one week froze unable get go factory reset would recommend product time call amazon back ask money refund going line see common problem problem solve,1.0
got firetv friend recommended us stick cable bill constantly going best optio onetime purchase fee download app called kodi watch live tv previously played shows movie think even sports granted sometimes quality isnt best free paying almost cable internet pay internet nothing stay shows sports best purchase made long time,5.0
good price sale buy amount manards less sale,4.0
wasnt thought would good investment,2.0
nice able tell alexa need wherever house echo takes care sports uodates news music etc voice convenient,4.0
box easy setup configure user friendly integrates home nicely,5.0
four year tech savvy better adultsgreat shaping real world experiences,4.0
love new kindle size perfect fits right purse easy navigate love touch screen able read outside without glare flaw backlit order read dark need book light dont mind much wish kindle would come case kindle built book light like first generation kindle,4.0
waited get keyboard little bit research think made difference time took research amazon pushed update fixed bluetooth problem keyboard lot onestar reviews people bought keyboard problem hadnt solved yetthe keyboard keys youd expect alphanumeric keys left right keys extra like keys volume home key actually takes carousel screen however curious omissions page page delete key theres backspace key thats thingthe keys wellspaced problem touch typing keyboard certainly spacious fullsized keyboard size keyboard smallish laptopthe one thing could add might make keyboard close perfect way carry perfect portable size something would want store backpack probably keep box came travel purposes,4.0
overall think kindle fire hd great product complaint far,4.0
easy hook keep family area grandkids ask alexa questions play songs fun everyone,4.0
looking forward getting one person got swore dint want tablet need one loves even reading thought would never give paperbacks,5.0
great alternative cable easy use set,4.0
two guard stops bottom way high dig wrists painful minuteseverything else stand excellent laptop itll work use extended keyboardimpossible type directly laptop bc poor design guards need brought size would perfect,2.0
works tendency freeze get slow probably wouldnt purchase,3.0
wife wanted children still enjoy feeling ipad got amazon fire kids edition awesome love way set limits tablet theyre glued day long kids mode extremely beneficial,5.0
really like amazon fire tablet would recommend,4.0
touch response good kid refused play games thisreturned product thanks bestbuy full refund,2.0
nothing prblems wasnt satisfied never buy agian,1.0
dont feel like last long name brand batteries,3.0
work well part one pack defective batteries rest far fine last decently long,4.0
nice upgrade original amazon tv firethe voice command feature flawlessa great purchase,5.0
like reader nice small dont like secure wifi system home let set go daughters house set bit alarming secure since way put items putting information compromised make secure easy put protection reason didnt make star product,3.0
product works works slow compared apple android phonestablets like stated summary pay get major issues thus far,3.0
bought laser tag guns purchased sons birthday requires literally played night morning still going strong ive bought much expensive brand name batteries havent lasted long price im pleased purchase,5.0
nice price drop admittedly device makes prime membership much sticky love accessing prime music,4.0
great pad device big good display familiar amazon os build ebook little bit slow even web site surfingmore serious game playing,3.0
great little kids play occupy cook,5.0
worked good month kids loved went black wouldnt come back sending back get new one warranty,2.0
requires many components cameras etc stick basics opinion,3.0
bought yr old son birthday loves easy use decent battery life love childrens books,4.0
great addition reading go shopping online compact good battery life,5.0
novelty products ala siri provides information spot make sure wireless high speed internet connection available generate great degree frustration,4.0
horrible dont waste money batteries die faster ive ever tried hours wii remote replaced im disappointed,1.0
lots stuff available add enhance performance,3.0
okay,5.0
works great everyday aa battery needs,4.0
tablets ive tried really stink one ok wish google though,5.0
looking get inexpensive tablet ran android amazon fire tablet much better value similar products happy tablets durability quality far would recommend anyone looking lowerend tablet,4.0
everything good youtube good amount apps,4.0
much programming especially road traffic congitions,3.0
batteries operable package thought appliance replaced batteries worked fine luckily amazons return policy amazing doubt ill try another one basics brand items anytime soon,1.0
decent somewhat slow netflix freezes times,3.0
amazon item sold went best buy purchase plenty stock store great,4.0
seem run little fast things like xbox controllers electronics,4.0
omg love amazon show sooo cool lot cool stuff,5.0
bought fire tv fire stick due fact memory great streaming problem freezes sometimes hard reset,4.0
bought gift son wife rhougjt young baby home hands always full would come handy liked idea review search decided wasnt,3.0
nice compact great sound easy use love,5.0
slow device adults probably fine child,2.0
found item useful daughters learning programs,4.0
feel audio show best compared echo echo obviously dot nice next bed instead dot alarm clock,5.0
bought yr old grandson great easy use gb love amazon fire price affordable,4.0
bought daughters elderly friend across street loves,5.0
great tablet picture super sharp easy read,5.0
everyone needs little black box fun interesting,5.0
great christmas gift kids love gifts,4.0
unfortunately ive using far superior tablet decided purchase amazon fire tablet comparisons unavoidable amazon fire works amazon apps numerous google tablet streamlined tablet,2.0
simple unit unit reading strenuous eyes,4.0
die hard duracell energizer user many years truth good normal use items tv remote items arent constant drain however long term uses day day still stick duracell ok,3.0
son loves thing hasnt put yet keeps entertained,5.0
expecting something intuitive moving google,3.0
seller product excellent exactly needed,5.0
far good great price seem last long expensive batteries,5.0
love echo much check weather every morning play music command daughter using practice italian bought kids echo dots birthdays everything connects,5.0
purchased turned around within minutes purchase even leaving store found would granddaughter needed unfortunately clerk electronics told us would found register person rang would need little education think,3.0
uses every day cant get enough,1.0
block bing shows trending news content deleted blocked also types ahead adds content,2.0
used several already artwork fine,5.0
device ok reading listening audiobooks via overdrive app wouldnt recommend though really waited buy kindle years would suggest research buying device,1.0
love battery life ability read sunlight,5.0
like product dislike download every app believe come least basic apps,3.0
absolutely love tablet check email watch movies thing like tablet sometimes problems taking correct site must remember tablet computer find picture clear sound wonderful also unlimited cloud storage good download picture takes minutes amazon prime must however spending lot money view movies read books almost everything available cost money prime money saver lasts full year also comes free shipping tried good receive purchases days prime way go purchase tablet comes lot perks,5.0
bought two year old grandson restrictions much,3.0
bought tablet son christmas decent tablet kid price reasonable would recommend person whos big technology definitely ipad,3.0
batteries lasted barely weeks low drain device actually performed worse dollar store batteries cant believe many positive reviews maybe got bad batch luckily amazon really good giving refunds warning wasting time,1.0
tested performed good better leading brands many amazon basic products micro usb chargers hdmi cables excellent quality would crazy buy amazon president,5.0
ordered thinking rechargeable recognize error part complaint received used surprised died quickly upon attempting recharge figured arent rechargeable big duh partnow im seriously surprised im getting hours use like quarter use typical battery offer horribly disappointed go back name brand batteries sure,1.0
go brand name,2.0
last near long brand batteries,1.0
love alexa amazing user friendly without touching speaker,5.0
based price easy see tablet something knock socks good children like read books,3.0
dont seem hold charge well major brands,3.0
love firetvs firesticks always work well,5.0
nice upgrade original fire crisp resolution easy use,5.0
nice little tablet paid black friday regular price would probably gone something little less restricted without much amazon content lock screen ads arent much problem understand amazon sells cheap gets back via ads amazon apps little much would easier stomach could add ones want remove ones dont said able install google play store tablet everything need overall im pretty happy purchase nice new toy one note online photos magenta looks purple actually pink like purple get black one purple case,4.0
best tablet bought better kindle fire bought years ago wonderful apps children well great amazon apps like,5.0
good product care remote product still good,3.0
bought tablet read books also good qualities,4.0
say tablet perfect young kids durable,5.0
high performance battery good timer lights regular usage order,2.0
product okay due normal tablet due example social media instagram snapchat accessible tablet due amazon product known would purchased,3.0
easy setup large screen protective case builtin two year protection plan included,3.0
really like features size price bit disappointed lack speed,3.0
good bit research fire tv bought stick first several operating issues unit would buffer freeze unit got real hot returned stick fire tv box problems saving month cutting cable paid definitely great decision,5.0
im particularly happy four already replaced dont last long,2.0
dead box amazon basic products gotten great batteries beyond sub par far,1.0
purchased item son christmas gift eyes lit unwrapped christmas morning later day older cousin call verify truely received item christmas gift also plan taking best buy e mailed offer received states receive free start service get started tech purchase,5.0
kindle products fantastic ive used kindle kindle fire use everyday naturally would select kindle granddaughter,5.0
purchased nd one gift use everyday highly recommended,5.0
batteries either life left die one use terrible product,1.0
great price name like amazon feel going good bought daughter gave something needed yes batteries great value plan getting work like think star rating dont know long theyll last far good,4.0
kids love tablet option set kids great year old likes play parent mode conpaired kids side cause lot options good product would buy,4.0
thats crap,1.0
amazon fire good tablet like ebooks also nice get sixmonth subscription washington post claim gigabytes storage misleading gives want charge amount money paid tablet unlimited storage another problem cant flag something inappropriate like samsung galaxy tablets,2.0
excellent tablet everyday browsing use true bargain black friday price,5.0
unbelievable price purchased two one gift grandchild shipped arrived days,5.0
bought fire tv excited k support first night refused load video content could stream music refuses load completely stopped responding remote remote feels cheap,1.0
bought one really liked itbought one wife far shes pleasedperfect size purse portability,4.0
designed serve many needs info music,5.0
purchased two tablets replace brands stopped working within two month period far good perfect fit two younger children feel cant beat price fire control access downfall micro usb socket within unit loose charging fiddle plug ensure stays unit,4.0
ordered fire hd like week christmas day received ordered case amazon even got case fell fro ft floor carpet screen cracked called bestbuy told free months protection made appointment geek squad husband called work take go tell dont protrvtion plan isnt anything honestly got cant anything fine tell dont male gp allthe way waste time ended buying better bigger tablet although amazon fire still works screen cracked oh well,3.0
first got great stopped charging wouldnt turn back,1.0
wanted tablet cheap price good quality plays games enjoy e books name parents controls great limit time different fields help kids time management know minutes add quick let play later,4.0
best reading tablet date crystal clear bright,5.0
alexa able answer basic querys,1.0
inch fire definitely better cheaper inch works fine enough teens play games watch movies,4.0
give tablets away prizes redemption store always sell great value,4.0
search wireless speaker looked various models decided one portability look synced alexa alexa product spot sound great use balcony stream music pandora different stations quality great definitely would recommend,5.0
love access amazon prime along services subscribe,4.0
tablet amazing easy use great tablet use skyping dont trouble tablet using overseas clear video call states overseas,5.0
httpswwwamazoncomdpbjgvbgrefcmcrrypprdttlsol,5.0
seem last long time,4.0
still confusing trying figure use alexa app alexa answer many questions understand many questions need really able sit play around app real funny though,4.0
several batteries dont work,2.0
doesnt hold strength duracell etc,3.0
bought batteries good reviews checked voltage several batteries fine batteries use long enough comment,3.0
okay product geared towards amazon users doesnt apps roku apple tv got direct froze every time used,3.0
fancy ipad fraction cost works well android system apps like android phones cant beat price,4.0
eventually return shades yellow backlight using night okay day time night usually read expected premium cost product especially annoying read landscape mode guess amazon needs better qa department,1.0
bought kids easy use made homework easier,3.0
great price right load lots books cloud unlimited keep books,3.0
worst software ive ever seen could barely play anything,1.0
needs simpler parental contorl still need better,3.0
ideal reading books like hard cover book,4.0
received christmas gift excited new product downloaded alexa app amazon prime member joined free trial asked questions alexa usually provide answers couldnt understand questions despite giving simple commands device looks good led light top turns speak great sound good music however feel good assistant like download skills make alexa function always speak alexa ask skill downloaded gets point dont even remember skills downloaded always look phone mobile device see exchanged google home better device plays music google music music purchased answer lot questions gives great news briefing instead downloading particular skills also provides answers questions surprise detail answer time highly recommend google home device tested chromecast smart tv smart home appliances nest etc,2.0
got mainly use xbox one controllers dont last quite long energizer lithium id say maybe long quantity price good deal continue use,4.0
batteries came dead return got new ones second order firstupdate still yet receive refund second order several weeks,1.0
thought would bigger step fire stick honestly want save money go fire stick,3.0
recently purchased amazon fire daughter like little accent night light watching movie dark still use without illuminating entire room features average like tablet little bulky child gets job done pretty sturdy dropped doesnt much storage good news add sd create storage,3.0
smart commercials show cant answer lot questions,3.0
love one lets download apps picture quality also find unplug every days make start trouble downloading especially live tv apps competitors id say still one get find lot options one cons minor still prevented star rating believe next generation tho like said still one options available especially prime best thing fire tv lets download direct tv app ditched cable play live tv thru app tv pay less month worth,4.0
batteries dont last even simple digital clock weeks best,1.0
slow use constant popups barely dropped feet ground doesnt work highly unsatisfied,2.0
love alexa much best gadget ever accurate cant get enough alexa love much got dot well,5.0
whether youre bookworm casual reader kindle paperwhite great way read discover new interesting books admittedly read infrequently since purchasing kindle absolutely love size abilities kindle reading books per month since purchasing highly recommended,5.0
able surf net facebook slow apps get notifications occurred since last time kindle even checked facebook notifications prior using kindle excellent purpose reading bought,5.0
fun informational tool bought wife everyone loves,5.0
loved tablet love sold ads every time powered loathe even would pay discontinue feature amazon want dollars kindle fire charge dont price device flash ads consumer every opportunity unbecoming returned item pronto,2.0
like alexa limited cant connect itunes account yet set one time alarm hours cannot make recurring see improvements weekly still long way go,3.0
bought gift girlfriends yr old daughter absolutely loves easy set use,3.0
get pay batteries cheap dont last long duracels energizer estimate id say last around long mentioned,2.0
alexa awesome controls lights house keeps date dressed weather enjoying discovering else ask fairest,5.0
mouse noise cancelling headphones eat like candy probably use button times,5.0
nice cheap batteries lot price buy like years lol,5.0
bought tablet one kids christmas super easy use solid parental controls make sure dont access anything shouldnt make purchases,5.0
last long expected good value price,3.0
needs hardcopy instructions package,3.0
certainly isnt impressive device fantastic value,3.0
device user friendly easily transported many wonderful apps choose price fabulousa great gift santa bring,4.0
product works well however hold button use best part device alexa really wanted take back little annoying hold button every time question sound quality product dog awesome,3.0
product great reading news book weather alexa great setting timers alarms telling silly jokes ask alexa google type question score college basketball game times cannot answer even pose question number ways sometimes ask question differently way would intuitively ask question alexa answer proves frustrating expensive gadget phone easily keystrokes considering returning purchasing google product see improvement,3.0
easy install easy set would recommend friends,4.0
pretty tangerine color first tablet bad earphone jack second product would connect wifi matter tried tablets work finewe order another amazon fire tablet,1.0
im returning new version coming,1.0
since android based tablet sideloaded necessary apps allow used essentially android tablet google play store etc screen resolution speaker ram adequate otherwise good cheap tablet really need ponder utility buying,3.0
long time apple tv user recently cut ties cable company got sling didnt want shell another apple tv fire tv weeks love havent really used voice controls often works great would definitely recommend especially using kodi,5.0
great tool home office would highly recommend anyone simple easy use,5.0
great batteries good price ive issues life span degradation storage good batteries keep hand camera gear,5.0
great gift give one afford tablet,5.0
kindleamazon fire hd tablet high priced item everything want tablet easy use easy read easy pay great tablet,5.0
batteries fine job would recommend,4.0
firesticks cheap getting fire tv meant less buffer time less lag watching shows,5.0
fast connects well every amazon aspect life could possibly want thats didnt expect first tablet amazon gets face promos products every time turn annoying handy sleek easy use connects quick wifi acess around however limited games app store crap compared android ehhh,3.0
ive amazon tablets past far worst ive bought slow drained battery kicking apps time,1.0
decent reset monthly unplug times enter pass cause freezes stops completely add kodi though would still one living rm though,4.0
second tablet great starter tablet prime account even better prime video allows download videos later viewing,5.0
replace original kindle decided buy kindle fire fire many abilities old kindle difficult read direct sunlight,4.0
fast almost buffering overall great product complaint seriously slanted toward amazon prime instance amc cable subscription need pay episodes amazon amc app stupid roku dont need pay anything extra episodes im already entitled,3.0
bought teenagers love cool reading features zero buffering watching netflix,5.0
purchased year olds works well,4.0
small size already separating waistband buy,2.0
bought two one kids though arent super powerful devices price point perfect tradeoff little ones something spend screen time wonderful trips software bit clunky overall great device,4.0
goal get e reader allows one read light situation goal achieved reading patio beach great easy download books lightweight good battery life pluses,5.0
job expected price paid good stuff,4.0
bought gift mom shes happy therefore im happy,4.0
perfection usual amazon,5.0
ok good beginner users kids love could play games,3.0
seem last long batteries,3.0
bought daughter didnt care came apps works great reading,2.0
love easy use wonderful apps price fantastic,4.0
mom bought sister loved great gift,3.0
,4.0
adequate,2.0
bluetooth mouse keyboard eat batteries liked idea big pack could leave desk batteries pretty woeful though lasting long duracells get grocery store,3.0
worst batteries ever purchased bought christmas items like battery operated lights candles didnt last even week limited usage spend little get time itll save long run,1.0
tablet works well price excellent bought nephew happy,4.0
love covenant quick easy use universal,5.0
initially excited get kindle extremely disappointed ads even disappointed find could pay amazon money remove ads frustrating best buy specifically amazon dont let consumer know box store advertising youre buying mini advertising billboard couldnt upfront statement box store stating low price subsidized ads device would changed purchase absolutely would spent couple bucks probably got samsung tablet,2.0
great tablet beginner tablet used older,4.0
got echo house love functionality easy set easy use looking purchase couple dots areas house,4.0
regular fire tablet protective case,1.0
far much enjoying product great outdoor use pool due portability chance really test long go without charge couple hours problem catch cannot stream single spotify account one device time find purchasing dot echo able stream using account time,4.0
tablet incredibly easy use load stuff onto,5.0
nice size theres google play store cant use google chrome cast watch movies tv tablet without google play store disadvantage,2.0
good starter tablet slow dont expect pad savy child enjoy true beginner would fine,3.0
bought several tablets grandchildren love,4.0
excited purchasing amazon echo received weeks return lot times alexa hear understand asked,3.0
work wish usa made,3.0
amazon warranty product great reason needs keep replacing two died within weeks every single one broken screen,3.0
basic tablet purchased mostly ereader battery life quite short reader poor sunlight id recommend price point important get pay,4.0
work great well packaged,5.0
like paperwhite easy read sitting beach bright sunlight,5.0
battery life much poorer compared name brands like energizer duracell,1.0
nice amazon fire tablet butthe camera clear enough megapixels amazon fire slow wedsite app takes forever download think returned best buy buy good tablet lenovo samsung galaxyi gave zero rating star,1.0
reading positive reviews wish could say best buy great reflection experience product product one month contact amazon support perform factory resets get content show device poorly designed sd card pops constantly messes drm good happens connected internet fix returning spending extra money ipad purchase another kindle device unfortunately based experience use device reading maybe trying download information sd card actually able access beyond frustrating well factory resets content owned already purchased amazon would show device library,1.0
price great batteries dont last long items dont work like dont lot power getting,3.0
great price longlasting batteries also come packaged convenient cardboard box makes easy remove many batteries need,5.0
excellent device fast especially connected ethernet,5.0
granddaughter used phone constantly play games needed make call phone dead tablet facetime phone keep chatge,2.0
great watch bought heart rate feature pretty accurate,4.0
tablet awesome say least however charger port faulty work properly need replacement granddaughter absolutely loves product well two grandchildren kindle staple lives,3.0
led echo dots significant home automation,5.0
wondering spent echo could purchased dot everything echo doesand dot stream music bluetooth speakers cant done echo,3.0
expensive batteries amazon name brands definitely better either buy bulk discount go name brands price,4.0
getting get saleit slow choppy decent light media consumption browsing,3.0
used xbox controllers last long compared name brands,1.0
originally purchased google home gift husband quickly frustrated google home didnt respond asking echo much better equipped answer questions follow commands competitors,4.0
bought gift mom ive seen one nothing spectacular work fixed screen friends last year took maybe minutes thats plus,3.0
got store college books without checking see would even compatible werent fault checking three star rating buy good tablet less use kindle app read books fully functional tablet,3.0
paperwhite provides backlighting read dark environments still long battery life original software pretty much gave whispernet capability upgrading havent missed much since always plenty unread material already downloaded wifi,5.0
great gift young teentereat price terrific,3.0
,5.0
cool great picture good sound kind disappointed couldnt make calls overall great piece hardwark,1.0
good price batteries dont last long compared brands,2.0
dropping local store several times finding stock found one shelfgreat product easy setup works great kodi installed without issues,5.0
bought black friday kids seem good far hopefully last,3.0
familiarizing self conclusion say something,4.0
short life bad batch,2.0
love great gift like things convenient get every five seconds alexa,5.0
amazon fire tv awesome love able watch favorite shows movies im techy person pretty easy set use like taking remote ask alexa anything,5.0
got tablet son works good enough age recommend tab kids,3.0
bought yearold nieces christmas travel frequently fire provides hours entertainment ton childappropriate content available download fire great alternative pricier tablet,5.0
minor changes included new kindle dont particularly likeopening page slightly confusing,3.0
like amazon echo needs improvements understand many things ask connect wemo devices however good sound quality best offers like local weather day weather news amazon prime music played sounds great might say high price pay however bought barely used glad purchased,4.0
great sound needs little sophisticated responding inputs example yesterday told play mexican music didnt know mariachi music could play odd,3.0
tablet kid friendly easy daughter operate,5.0
honestly didnt care newest versions tablet far much better bit freedom older version,1.0
works great figured books easy download,3.0
bought thanksgiving night opened pkg screen crushed havent able take back told called might stock,1.0
cant imagine day without fire reader absolutely love light easy carry big part day night easy use download books magazines even movies would highly recommend anyone,5.0
would never buy another amazon product personally works well id rather use rca personal preference nothing quality,2.0
great phone level android user starting beginner advanced root user camera better though,4.0
went like water stick duracell energizer,2.0
