reviews.text,reviews.rating,sentiment
mine months wont last mare week tv remote pretty annoying,1.0,negative
worst batteries ive ever used used sensor light worked l l months prior energizer batteries worked l months see batteries cheap definitely would recommend anyone,1.0,negative
dont hold charge well,1.0,negative
bought kids holidays tube app installed find rd party substitute ads pop time option remove amazon states since purchased tablet sale afford compensate revenue would returned able find receiptmaybe good product us,1.0,negative
sure wont recharge correctly second time happened amazon going back brand name,1.0,negative
horrible batteries far every battery used hasnt worked,1.0,negative
super bummed purchased exactly months ago today used batteries arrived started die week already went replace none unopened ones work recap last long even usable disappointed big amazon users,1.0,negative
dont work still regular brands,1.0,negative
batteries horrible depend aa batteries many wireless microphone found brandname batteries last month per usage switched amazon basics try subscription preferred brand longer available found usage batteries last week thats capacity,1.0,negative
horrible quality last days xbox controller maybe days remote horrible quality,1.0,negative
got christmas gift doesnt stand nothing secure make stand get stand maybe watch video dont touch fall easily certainly dont stand actually use fire hd cover cant falls right feel really badly special person bought waste money already bought cover lot cheaper shock protection one wont stand end sits securely tilt makes useful cheaper one bought amazon also magnetic closer cover stays closed one sure tell person bought dont like one ill feel bad telling theyll feel bad hearing bad around,1.0,negative
disappointed handheld microsoft wireless game controller last week duracellenergizers last weeks amazon needs select higher quality rebranded battery sell amazon prime amazon could dominate market simply selling close prices longer lasting battery duracell dont put emergency device like smoke detectors emergency flashlights radios,1.0,negative
half batteries received dead replace option,1.0,negative
hated purchase everything amazon took back within couple days got roku way better,1.0,negative
batteries last work well spend extra buck buy duracell,1.0,negative
trying contact seller product tarnished rusty like used old disappointed appearance quality,1.0,negative
packs useless confirmed low charge multimeter,1.0,negative
first day purchasing tablet screen turned green since given us problems screen turning green returning item,1.0,negative
used mouse works ok battery powered egg beater put batteries beater perform full speed duracell batteries used back lifeso guess low powered disappointed,1.0,negative
need gooooood wifi wifi isnt good like work good also need app set alexa would recommend great wifi,1.0,negative
batteries lasting short life super disappointed,1.0,negative
stopped working less months,1.0,negative
doesnt power anything got dad christmas thought kindle badnopetried things wont charge anythingi want money back replace meantmaybe unit bad bucks drain,1.0,negative
cant believe amazons name pieces dung short life ive migrated eneloop rechargeables aaa well aa big savers lot doodads,1.0,negative
great deal price wise dont seem last long really good deal would buy,1.0,negative
used kindle fire love light read dark hard navigate gift would never purchase,1.0,negative
thats crap,1.0,negative
easy use load books read door light conditions light hold read,1.0,negative
batteries weak didnt last week remote,1.0,negative
tried recharging right box says bad ill rechargeables elsewhere,1.0,negative
bought two first one would charge first day second one screen went blank return couple days use purchase kind,1.0,negative
cheap run chrome stuff returned store,1.0,negative
ive amazon tablets past far worst ive bought slow drained battery kicking apps time,1.0,negative
didnt like begining isnt ergomatic easy hit wrong button shocking dog last set vibrate veru easy push buttuns cant put pocket week use replacing probe hand turned tighten prope broke scew end broke level way get bought product different control style many manufators use controler design hsve problems handling one another problem reciever shook collar worn lost reciever weeks might ok dog fast learner plan use days,1.0,negative
batteries crap last days xbox controller energizer lasts months dont waste money,1.0,negative
batteries dead june use half good months,1.0,negative
ordered sons remote control truck put trucks within week batteries trucks exploded ruining money spent batteries buy new truck costs spend extra money buy duracell,1.0,negative
thing garbage buy slowest charger ive every fast charger disgrace amazon offering product fast charger discontinued previous black square blocky fast charger really fast charger thing fast charger save money amazon needs seriously check supplier manufacturer junkadvertising thing fast charger totally deceptive,1.0,negative
reading positive reviews wish could say best buy great reflection experience product product one month contact amazon support perform factory resets get content show device poorly designed sd card pops constantly messes drm good happens connected internet fix returning spending extra money ipad purchase another kindle device unfortunately based experience use device reading maybe trying download information sd card actually able access beyond frustrating well factory resets content owned already purchased amazon would show device library,1.0,negative
ouch bought fire tablet used four hours left charger couple hours later picked tablet screen showing weird ghosting effect screen went completely blacki twisted chassis screen bit managed get things working long enough factory reset return tabletim sure defectivedamaged tablet underwhelmed quality would nice amazon brought back higher quality hdx tablets people dont mind paying quality tablets,1.0,negative
amazon fire hd tablet longer able charge less six months received christmas present contaced amazon assuming one year warranty amazon tech support navigated number trouble shooting steps concluded usb port defective told product day warranty best could give next amazon purchase wow,1.0,negative
batteries last days xbox one controller,1.0,negative
ok kids mess around good quality,1.0,negative
batteries leaked charging station,1.0,negative
disappointed see one batteries corroded leaked device within days placing device purchase,1.0,negative
tin sounding bass sounds terrible bought bose sound link amazon dot hook,1.0,negative
work dont power tv remote batteries wouldnt power different type remote wont buy,1.0,negative
dont care live tv great otherwise cant ditch cord yet,1.0,negative
unable connect wifi product tried follow instructions avail useless expensive item sitting table,1.0,negative
pretty dumb tobuy charger port,1.0,negative
almost batteries drained weeks moderate use,1.0,negative
half work,1.0,negative
review based fact able make connection device,1.0,negative
purchased tonight time wrong cannot change time manually wifi update timeand wont connect wifi needs passcode password correct time technology amazon ive many devices none make find wifi without password hard starbucks hotels etc need click agree terms wifi time cannot changed without wifireturning tomorrowps also issue amazon forums one dealing,1.0,negative
went tablet based many good customer reviews experience good one start phone every day least hour amazon tech support one issue another techs polite knew product well one point asked one trying save ram kept referring storage told didnt even know difference ram regular storage internet browser basic ran slow times even wifi devices ran great day would pass id trying type email keyboard would stop workingwtf come find known issue theyre working two weeks one thing another got fed returned wanted work gave good run quality stuff like walmart trying build computer theyre obviously computer manufacturer neither amazon id look regular android tablet reputable pc manufacturer exactly next got asus tablet dollars unbelievable better comparison amazon fire hd save aggravation go asus company specifically computer business full time sorry amazon time,1.0,negative
got bad batch arrived dead would sent back missed window,1.0,negative
last hrs roku remote using headphones really disappointed long last,1.0,negative
reason product described w amp kindle line mainly v v whats difference around amp watts w mystery guys also deal us v market travel like previous simple fire charger universal ie vv like first kindle charger also universal people copywriter case doesnt understandfor dont understand details electricity device tell needs feed voltage v one thing look charger needs say something within range volts meet device need far amps device says needs perfectly fine buy charger rating higher like amps device drink much needs device needs plugged charger means charger taking nap avoid situations device needs amps charger provide wont necessarily explode extend charge times generally recommended,1.0,negative
poor batteries ordered box far either bad box soon,1.0,negative
second purchase amazon battery product disappointing first batteries dont last long quickly leak battery acid installed less year already leaking two separate devices stored different conditions never buy amazon batteries definitely worth dollars saved,1.0,negative
right box didnt work took back geek squad couldnt get work either great disappointment year old boy since christmas gift,1.0,negative
lasted barely time idea batteries last longer others attest stored exact condition home another brand battery amazon ones lasted far less half life namebrands im always willing give amazon products try batteries left lot desired,1.0,negative
opened package fresh put two aa batteries xbox one controller lasted hours gameplay took batteries seem quite warm used heat gun f got new set two batteries placed controller kept controller less minute took batteries one burned finger grabbed heat temperature gun certain spots registered im going try use anymore electronics im sure whats going amazon,1.0,negative
purchased months ago addition higher end brand came docket charger higher end rechargeables still going strong leaked battery acid charger ruined one docket ruined cabinet puck light save money wont last,1.0,negative
minute turn theres advertising os different standard tablet os couldnt get app wanted google play store wouldnt work said found amount advertising ridiculous,1.0,negative
totally love kindle fire tablets purchased grandkids sister purchased one hometown mother equally happy granddaughter grandson spend wind time evening tablets playing favorite games addition want dog conduct research type dog would like overall tablets easy use provides technology visit every weekend pleased,1.0,negative
dangerous,1.0,negative
could give lower rating wouldthis nothing speaker big oneit wireless cannot even take outside wo power source cannot ask questions alexa search answers expensive would like try google since cannot return cant justify price everyone said give time like alexa gave much time realize return within time frame bad,1.0,negative
buy bulk batteries normally open box bunch batteries amazons frustration free packaging open cardboard box find pain hardship loathing sprained wrist trying get batteries individual pack space age metal plastic wrapping terrible also first amazon product didnt like first terribly packaged amazon product ive ever seen,1.0,negative
batteries absolute garbage little capacity,1.0,negative
touch loading content bad doesnt respond quickly slow,1.0,negative
worth crap dont waist money purchased cabinet lighting hardly enough power light way dim batteries,1.0,negative
purchased firetv upgrade first firetv version samsung k tv new firetv recognized hdmi port k compatible set resolution k video settings trying posible settings bug gives even playing k content firetvfiretv,1.0,negative
work right box bad hard drive read reviews stated issue would recommend anyone save money,1.0,negative
went less weeks cant lie say awesome,1.0,negative
dont waste money last days wii remote,1.0,negative
batteries disappointing use holiday decorations items used go weeks requiring batteries every couple days,1.0,negative
purchased october replaced batteries camping lantern past week using batteries leaked inside lantern badly wrecked device altogether attempted clean contacts use different brand batteries enough battery acid leaked plastic internals permanent coat oxidation buy new lantern plan purchasing future batteries ineligible return point,1.0,negative
purchase last life duracell ones,1.0,negative
ive gone thru half box everyone batteries lasted minutes died happy wasted money something needed,1.0,negative
received wrapping paper thank youbut batteries ever camenor package wrapping paper,1.0,negative
bought daughter cant even use kid friendly incredibly slow freezes often seem work without wifi like supposed also supposed come year free amazon free time charged every month requires put card number initial use keep calling amazon foreign people cant seem figure problem dont buy,1.0,negative
appealing price know advance warranty days sons device stopped charging due lose charging port little months got didnt rush call taking care seriously ill family members put customer service bottom list priorities since thought time especially knowing types calls sometimes take hours didnt today son home sick day things bottom list called amazon minutes later trouble shooting steps three times disconnected decided tell warranty days would happy help buy one ok calmly explained full price wasnt spend device barely made two months put hold minutes later told would generously give next purchasemoral story know buy still buy call minute thing breaks even means mom hour late chemo guessalso minute search call defect since wasnt box found amazon support number thread least people talking defective charging ports keep mindif something spend every months might worth,1.0,negative
batteries suck brand new box dead close change smoke alarms every month remote batteries every weeksjunk dead different boxes sizes amazon,1.0,negative
package duds lasted minutes get go trouble return shop amazon save time defeats purpose,1.0,negative
seems thought batteries package already dead lasting days devices im putting fairly disappointed,1.0,negative
batteries dont last half long rayovacs usually get,1.0,negative
device would best possible tablet money google play however amazon chose block access took well made tablet beautiful screen great performance amazing value waste money last amazon branded productif use lot apps want specific apps shop another device,1.0,negative
batteries came dead return got new ones second order firstupdate still yet receive refund second order several weeks,1.0,negative
bought mom gift really disappointed device run full android cannot get third party apps even though sell tablet device good use amazon shopping books games otherwise cant download anything even weather app worth money limited returned device got lenovo tab much happier,1.0,negative
useless tried calibrate smart home pointless,1.0,negative
longer takes charge manufacture charger type charger product last long since months,1.0,negative
first recharging leaking wrapping coming waste money,1.0,negative
wasnt thought price much got disappointed,1.0,negative
bought mostly backupand read books since larger cell phone back used occasionally may hours use till week sent laptop repairs probably used tot week watching rd primetime video week simply turned turn using power trick safe mode gone toast bought october quit february old fire lasted years use stereo speakers lasted week charge dayssturdier built full junk offered apps constantly trying add junk junk junk,1.0,negative
batteries come close duracel terms longevity,1.0,negative
purchased tablet discounted price alternative rc tablet operating system good slow response apps takes lot time open many apps like youtube made fire os little one difficult time handling months got rc tablet,1.0,negative
pay attention ad says plug included kindle absolutely lie sort thing else think lie steer clear guys rip artist,1.0,negative
old guy trouble trying get unit running decided really return past return date back box waiting find time try one time put ebay,1.0,negative
found tablet intrusive adds almost forced use credit card make things work,1.0,negative
batteries started leaking right boxi threw trash went back duracell,1.0,negative
bought tablets son didnt open received birthday gift open big day tablet didnt turn screen purple country right back august emailed best buy geek squad told whole situation nobody respondedvery disappointed surprise gift kiddos son really upset tablet wont turn onlets see best buy read review take action,1.0,negative
could download books home three visits best buy returned,1.0,negative
kindle overloaded apps never use despite one best buys associates said cannot remove amazon apps apps take much memory pad love bought backup work unfortunately bogs also dont like amazon wants access much info set email wont use emails either likely sell craigs list less half paid,1.0,negative
love thats wife son daughterin law grandgirls love,1.0,negative
bought amazon fire tablets sales guy said great ran really fast fast internet thing barely chugs along play game constantly stalls freezes sound quality play music terrible planning buying one nieces nephews ran well know wouldnt work horrible,1.0,negative
im sure fine batteries never arrived theres way request replacement,1.0,negative
love amazon amazon products butmajor disappointment much less cost duracell energizer amazon brand batteries ripoff lasted third time devices used competitors batteries beforebummer,1.0,negative
great price last long,1.0,negative
device plays fact must subscribe stuff empty cylinder tells weather thats even subscription required everything google home least plays general music lists number key actions,1.0,negative
worst batteries photographers im sure might fine using around house purchased using external flash worst batteries ive ever usedwont purchase againthe black ones supposed better also horrible photographershousehold use,1.0,negative
charger wont stay securely connected paperwhite wiggles charge held particular angle,1.0,negative
purchased two tablets dead pixels screen read lot online reviews stated problem screenresolution pretty bad expect,1.0,negative
batteries awful power die fast,1.0,negative
cool great picture good sound kind disappointed couldnt make calls overall great piece hardwark,1.0,negative
didnt know buy space many things item work,1.0,negative
batteries wore much quickly almost replaced weather station went sets batteries month luckily something else kind batteries burned day realized batteries bad electronics,1.0,negative
thing major connectivity issues save money wait later version,1.0,negative
tablet would never turn even charging,1.0,negative
regular fire tablet protective case,1.0,negative
dont last long ive better luck cheaper batteries ive duracell batteries equipment usage lasted times longer amazon aa batteries,1.0,negative
thought getting deal saw batteries unfortunately died two weeks recommend buying brand,1.0,negative
entire pack batteries dead,1.0,negative
dont buy thought great deal initially batteries drained super quickly one wireless logitech mouse replace battery times since november batteries months ridiculous started buying duracell procell batteries much better results,1.0,negative
spend dollars get branded one discharge fast keep changing wall clock battery every months got energizer battery stayed year didnt expect amazon product poor quality,1.0,negative
u thought going like ipad samsung amazon mode cant turn lock screen ads get tired seeing,1.0,negative
wouldnt connect internet tried home couple wifi spots store bought,1.0,negative
disappointed kindle voyage purchased april failed two uses went charge tonight take business trip wont charge wont reset etc since best buy receipt says days return tried calling amazon support solution minutes phone process replacement may new may refurbished device unacceptable replace less month old device refurbished one given poor experience ive voyage im even comfortable new replacement point amazon says cant anything refund purchased best buy days seems little extreme situation like defective productstuck paperweight,1.0,negative
bad performance slow device worth buying better products available range,1.0,negative
long life bought aa batteries order work fine,1.0,negative
worked great awhile wouldnt unlock id enter pin screen would go black took geek squad luckily bought protection plan told dont fix replace got another one one exact thing ended returning one,1.0,negative
quality amazon aa battery going weeks even shows full power battery power meter amazon battery cannot used many appliances bluetooth keyboard soap dispenser,1.0,negative
terrible decision part trust amazon make even decent battery hard right batteries dont last every device ive used began quirky little malfunctions remote buttons dont always work supposed mouse randomly disconnects computer etc maybe got bad batch lesson learned,1.0,negative
spend money buy name brand seriously work waste money,1.0,negative
great servive best buy price match great used best buy,1.0,negative
batteries leak easily found hard insert toy required aaa problem switched brand name batteries,1.0,negative
batteries used primarily remotes batteries last month,1.0,negative
tokd wfi would problem make work wrong already gave person cannot make work smart phone computer wifi im afraid return item,1.0,negative
purchased item recommendation many existing owners however got home attempted set device frustrating instructionsfaqs helpful echo could find nest thermostat could find half hue lights argued fought alexa minutes finally started pick lights comletely reconfiguring thermostat could see would work found lights would turn would change colors brightness levels run software company worked computers whole life quirky would recommend item get google home,1.0,negative
reason chose star size length disproportionate width awkward holding,1.0,negative
theyre strong enough power kids toys far work tv remotes,1.0,negative
came look one two star reviews see people saying thing ive thinking since trying use first shipment batteries supposed better previous version replaced ive used batteries far one barely lasted weeks mouse previous version usually lasted couple months least seems like day age rare things supposedly improved upon theyre actually better guess amazon found cheaper supplier branded batteries guess time cancel subscribe save subscription since im one finds batteries subpar predecessors rest batteries pack perform better ill update review reflect thatedited add th battery pack lasted weeks mouse contacting amazon customer service mentioned previously older version batteries worked well wonder changed see larger size amazon batteries still carry older name,1.0,negative
dont last,1.0,negative
bought several times thinking great longer term use found fail twice fast duracell never buy hold amazon basic high standard next batteries duracell,1.0,negative
go dead quickly worth rely whatever batteries powering maybe ok remote control something unimportant,1.0,negative
batteries must old dont work,1.0,negative
bought product amazon month ago reviews seemed great gave tryafter using batteries xbox one controllers weeks controller began malfunctionupon inspection checked batteries compartment little bit wet cleaned went get new batteries still plastic wrapper batteries oily residue around type leakage overall dont save money might lose equipment money spend batteries,1.0,negative
didnt want go sites amazon wanted,1.0,negative
worst batteries ever duracells wireless alarm keypad died year thought would try amazon batteries batteries last week die replace spend extra money buy duracells money long run,1.0,negative
terrible dont hold charge change batteries remote week buying,1.0,negative
bought batteries fitbit scale installed soon arrived typically change batteries every months already replace wont buying,1.0,negative
worst battery ive ever used lasts long eveready,1.0,negative
cheap batteries,1.0,negative
didnt hardly charge total waste money,1.0,negative
used august smart lock expected get months use based energizer batteries came lock batteries died weeks,1.0,negative
purchased pack back april used right away remote put remaining cabinet last night months later went replace batteries another remote dead purchased another box batteries local store installed remote remote worked great definitely quality issue batteries based reviews,1.0,negative
beware batteries packed returning hated lasted hours tiny flashlights grand kids big disappointment wont buy brand batteries againnor recommend anyone,1.0,negative
gave batteries shot weve great luck amazonbasics products purchased aaa aa amazonbasics batteries batteries last flashlight uses aaa batteries gone batteries one week span die quickly similar experience aa batteries wireless mac keyboard would recommend batteries,1.0,negative
wretched batteries typically last two weeks tv remote control device cant power computers mouse beyond week serious doubts shelf life packaging nice though sort like washington post,1.0,negative
customer support returned item store,1.0,negative
dont hold charge like top brands,1.0,negative
bought ratings amazon dont last disappointed used every device every solar light withing months replace snow cold yard dark cant get never buy,1.0,negative
hardly last long stick match total waste money,1.0,negative
used receiving days tried couple times use kindle registered connected low power charger expensive happen ive never written negative review till,1.0,negative
extremely disappointed batteries put game camera dead two weeks lasted two three months thing everything used batteries dont waste money buy duracell instead,1.0,negative
excited see amazon allowing name used batteries feel amazon concerned image bought batteries placed four camera took raw photos batteries dead disappointment,1.0,negative
purchased batteries boyfriend split open ruined uses portable modem would sent back happened day return window,1.0,negative
batteries popped open inside motion detector lights making mess ruining detector never buy brand,1.0,negative
batteries horrible soon would put pair amazon fire stick remote id get message batteries low day couldnt even wake fire stick batteries dead went hole pack weeks,1.0,negative
good produ ct service defintely refer freind,1.0,negative
batteries last minutes waste money,1.0,negative
certainly get pay fori bought cost half pay name brand batteries last long brand batteries hmmmmpaid half something lasts one quartermy financial advisor still wagging finger,1.0,negative
work,1.0,negative
want something basic cheap cannot afford something better would fine needed certain things one small handle,1.0,negative
recommend purchasing batteries barely last hrs lasts weeks costco duracell energizer brands,1.0,negative
got home found packet empty product ordered,1.0,negative
worst software ive ever seen could barely play anything,1.0,negative
picked black friday ended returning following week may greater ereader cant replace tablet emails amazon shopping,1.0,negative
batteries terrible disappointed purchased great long lasting powerful must received bad batch dont last long may purchase,1.0,negative
prior using device decided recharge shocked find takes hours unless lot time dont buy device,1.0,negative
regretted buying itemi never recommend anyone,1.0,negative
suppose honest thing namebasic use blood pressure monitor take bp twice day takes seconds batteries last weeks ive also used air conditioner remote might use twice day turn weeks stop working also used alexaecho remote used often yet last months first amazon labeledmade product bought rated dont buy looking long lasting battery,1.0,negative
adaptor doesnt work maybe im something wrong instructions looks pretty simple simply doesnt work,1.0,negative
bought pack september half batteries package work purchase,1.0,negative
tried setting tvs using wifi ethernet hours could never get signal total waste time,1.0,negative
bought charger nov jan little month later device doesnt charge kindle longer kindle shutdown allow plugged multiple hours take charger start use kindle within minutes see low battery message use charger came kindle amount time dont see low battery message quickly charger sure whats going makes think faulty device costs lot money something doesnt work longer month,1.0,negative
user friendly sluggish confusing extremely frustrating returned item,1.0,negative
amazon forefront k content offering several shows hdr isnt streaming player capable displaying fps boot obviously built price youve already shelled money k tv wouldnt want able display capable roku present far superior product,1.0,negative
batteries missing pack annoying enough write bad review annoying enough anything else,1.0,negative
batteries leak satisfied,1.0,negative
basically almost content roku would provide much clunkier menu get better amazon menu layout via amazon app roku also hoping pick extra football via fox sports network fs happening add channel free order watch content still need cable satellite subscription defeats whole purpose adding app us cord cutters way signing back cable satellite wish fs would get program offer separate subscription hbo showtime thumbs,1.0,negative
good price update update horrible batteries gone batteries none worked contacted amazon state refund money apologized great customer servicebut horrible productbe aware refundreturn policy amazon batteries something dont test get assume work need never problem put aas led flashlight nothing tried nothing tried morenothing guess nothing tried tv remote results something would trust stock power outagewhile product gets star thats generous give amazon customer service stars,1.0,negative
truly tried get refund threw packaging realized poorly works charger works every third day held particular angle planets almost need align charge kindle complete disappointment,1.0,negative
extremely short shelflife usage life would never buy amazon batteries,1.0,negative
horrible amazon batteries worst battery operated little decorative light string duracell batteries light things weeks amazon batteries last im kidding maybe hours complete waist money dollar store batteries better purchase,1.0,negative
dont seem last long,1.0,negative
last long never buy,1.0,negative
cheap batteries poor performance put two roku remote died within day thing happened tv remote,1.0,negative
worst batteries ever tried poor battery life compared major name brand alkaline,1.0,negative
every time open amazon fire games pop annoying interest games play purchase item games purchased fire reading books difficult get books go number minutes still accomplish task want would like know take games want,1.0,negative
went cheapgot cheap buy went pack upcoming trip noticed brown stuff storing batteries separate case ruined thank goodness wasnt expensive scuba camera equipment never brands always store batteries outside equipment anyways totally bummed shame amazon get battery business buy lot amazon alot batteries,1.0,negative
order get,1.0,negative
must gotten defective lot caused every fire alarm house sound within days installing batteries late return much year shelf life,1.0,negative
work buy duracell,1.0,negative
happened green silver amazon batteries worked great new ones terrible short battery life ive two boxes thought maybe got bad batch first time results,1.0,negative
device ok reading listening audiobooks via overdrive app wouldnt recommend though really waited buy kindle years would suggest research buying device,1.0,negative
used replace batteries digital safe week two later needed access something safe wouldnt open sure entering right code safe beeped didnt unlock didnt suspect batteries right away still almost new eventually plugged different brand thats took get safe work properly big relief interesting find aa batteries arent created equal,1.0,negative
worst batteries ever purchased dont waste money dont hold charge long buy amazons rechargeable pack doesnt work otber brands doesnt work amazons either got huge box yes actually recharge spend money duracell energizer pack durcell charger still works years recharging,1.0,negative
days device would charge plugged evening th day plugged night second amazon fire tablet first one stopped charging month right manufacturers warranty expired decided get another one great deal sadly ive learned dont even get pay tablet,1.0,negative
ordered batteries months ago dont really lot things require aaa batteries tv remote finally died put batteries remote tells brand new batteries low,1.0,negative
year old boy broke less months even bumper guard wont power working limited storage ran space hour wifi wouldnt work go explain couldnt download hand full apps time doesnt matter since wont even turn charge,1.0,negative
one use regular used battery powered item dead brand use item several times replace battery,1.0,negative
wrong size batteries,1.0,negative
went pit first time strap behind buckle broke never even got wear poor construction cheaply made product,1.0,negative
second day unit disconnected wireless network attempted reconnect remote would work could click network settings button return unit another amazon fire second unit could find remote pair think purchase google apple next,1.0,negative
tried set hour wouldnt connect wifi orange ring didnt last sec even give chance sat ring death matter quick powered router back even devices connected fine frustrated matter hard tried didnt work took back got refund totally disappointed,1.0,negative
understand get pay come amazon make millions day allow product lineup thing tablet good collecting dust opinion company going integrate androidos least make user friendly open basically like purchasing half device demo device,1.0,negative
didnt last long waste money die quickly didnt even work package,1.0,negative
die one hour use,1.0,negative
decided buy amazon tabs due great price black friday returned,1.0,negative
batteries suck mouse replace every week duracells would last month feel like charged put new ones flash high quality camera flash really slow dim pretty crappy new batteries pleased,1.0,negative
untrustworthydies really quick doesnt keep delivery date,1.0,negative
suck run literally days used several sets ac thermostat battery powered thermostat died every days using amazon brand batteries using duracell energizer last least mos never buy amazon batteries get pay,1.0,negative
days old amazon fire stick quit working system fine seemed like remote wasnt getting juice tried different sets batteries still wouldnt workand yes put right way contacted amazon limited warranty remote past days purchased couldnt return sending back warranty service without tv knows long make sure bought energizer batteries wouldnt know remote fired right back cant trust batteries,1.0,negative
heck serious issue batteries put amazon firetv remote kept draining batteries within minutes quit working gave thinking bad remote days later opened case batteries leaked compartmentjust typing keyboard several batteries sitting next keyboard heard hiss felt jet air hit right hand started coughing choking whatever heck came batteryim throwing away never trust brand,1.0,negative
